country_name_short,country_name,election_type,election_date,vote_share,seats,seats_total,party_name_short,party_name,party_name_english,left_right,country_id,election_id,previous_parliament_election_id,previous_cabinet_id,party_id
POL,Poland,parliament,2001-09-23,,16,460,UP,Unia Pracy,Labour Union,2.0348,74,565,477,194,838
POL,Poland,parliament,2001-09-23,0.4,2,460,MN,Mniejszość niemiecka w Polsce,German minority,,74,565,477,194,900
POL,Poland,parliament,2001-09-23,5.6,0,460,AWS,Akcja Wyborcza Solidarność Prawicy,Solidarity Electoral Action,7.1286,74,565,477,194,1355
POL,Poland,parliament,2001-09-23,3.1,0,460,D|W|U,Demokratyczna | Wolności | Unia,Democratic | Freedom | Union,5.2295,74,565,477,194,1104
POL,Poland,ep,2004-06-13,24.1,15,54,PO,Platforma Obywatelska,Civic Platform,6.2355,74,199,565,322,512
POL,Poland,ep,2004-06-13,15.92,10,54,LPR,Liga Polskich Rodzin,League of Polish Families,8.8852,74,199,565,322,987
POL,Poland,ep,2004-06-13,12.67,7,54,PiS,Prawo i Sprawiedliwość,Law and Justice,7.6997,74,199,565,322,528
POL,Poland,ep,2004-06-13,10.78,6,54,SRP,Samoobrona Rzeczypospolitej Polskiej,Self-Defense of the Republic Poland,3.997,74,199,565,322,207
POL,Poland,ep,2004-06-13,6.34,4,54,PSL,Polskie Stronnictwo Ludowe,Polish People's Party,4.1856,74,199,565,322,664
POL,Poland,ep,2004-06-13,7.33,4,54,D|W|U,Demokratyczna | Wolności | Unia,Democratic | Freedom | Union,5.2295,74,199,565,322,1104
POL,Poland,ep,2004-06-13,9.35,4,54,SLD,Sojusz Lewicy Demokratycznej,Democratic Left Alliance,2.8299,74,199,565,322,629
POL,Poland,ep,2004-06-13,5.33,3,54,SDPL,Socjaldemokracja Polska,Social Democracy of Poland,3.0,74,199,565,322,1140
POL,Poland,ep,2004-06-13,,1,54,UP,Unia Pracy,Labour Union,2.0348,74,199,565,322,838
POL,Poland,ep,2004-06-13,1.87,0,54,UPR|KNP,Unia Polityki Realnej | Kongres Nowej Prawicy,Real Politics Union | Congress of the New Right,9.7368,74,199,565,322,1549
POL,Poland,ep,2004-06-13,1.56,0,54,NKWW,Narodowy Komitet Wyborczy Wyborców,National Voters Committee,6.2,74,199,565,322,1678
POL,Poland,ep,2004-06-13,1.45,0,54,IdP,Inicjatywa dla Polski,Initiative for Poland,7.4,74,199,565,322,1680
POL,Poland,parliament,2005-09-25,27.0,155,460,PiS,Prawo i Sprawiedliwość,Law and Justice,7.6997,74,188,565,322,528
POL,Poland,parliament,2005-09-25,24.1,133,460,PO,Platforma Obywatelska,Civic Platform,6.2355,74,188,565,322,512
POL,Poland,parliament,2005-09-25,11.4,56,460,SRP,Samoobrona Rzeczypospolitej Polskiej,Self-Defense of the Republic Poland,3.997,74,188,565,322,207
POL,Poland,parliament,2005-09-25,11.3,55,460,SLD,Sojusz Lewicy Demokratycznej,Democratic Left Alliance,2.8299,74,188,565,322,629
POL,Poland,parliament,2005-09-25,8.0,34,460,LPR,Liga Polskich Rodzin,League of Polish Families,8.8852,74,188,565,322,987
POL,Poland,parliament,2005-09-25,7.0,25,460,PSL,Polskie Stronnictwo Ludowe,Polish People's Party,4.1856,74,188,565,322,664
POL,Poland,parliament,2005-09-25,0.29,2,460,MN,Mniejszość niemiecka w Polsce,German minority,,74,188,565,322,900
POL,Poland,parliament,2005-09-25,3.89,0,460,SDPL,Socjaldemokracja Polska,Social Democracy of Poland,3.0,74,188,565,322,1140
POL,Poland,parliament,2005-09-25,2.45,0,460,D|W|U,Demokratyczna | Wolności | Unia,Democratic | Freedom | Union,5.2295,74,188,565,322,1104
POL,Poland,parliament,2005-09-25,1.57,0,460,UPR|KNP,Unia Polityki Realnej | Kongres Nowej Prawicy,Real Politics Union | Congress of the New Right,9.7368,74,188,565,322,1549
POL,Poland,parliament,2005-09-25,1.05,0,460,ROP,Ruch Odbudowy Polski,Movement for the Reconstruction of Poland,5.7895,74,188,565,322,148
POL,Poland,parliament,2007-10-19,41.51,209,460,PO,Platforma Obywatelska,Civic Platform,6.2355,74,560,188,356,512
POL,Poland,parliament,2007-10-19,32.11,166,460,PiS,Prawo i Sprawiedliwość,Law and Justice,7.6997,74,560,188,356,528
POL,Poland,parliament,2007-10-19,,37,460,SLD,Sojusz Lewicy Demokratycznej,Democratic Left Alliance,2.8299,74,560,188,356,629
POL,Poland,parliament,2007-10-19,8.91,31,460,PSL,Polskie Stronnictwo Ludowe,Polish People's Party,4.1856,74,560,188,356,664
POL,Poland,parliament,2007-10-19,,10,460,SDPL,Socjaldemokracja Polska,Social Democracy of Poland,3.0,74,560,188,356,1140
POL,Poland,parliament,2007-10-19,,5,460,none,no party affiliation,no party affiliation,,74,560,188,356,1011
POL,Poland,parliament,2007-10-19,,1,460,D|W|U,Demokratyczna | Wolności | Unia,Democratic | Freedom | Union,5.2295,74,560,188,356,1104
POL,Poland,parliament,2007-10-19,0.2,1,460,MN,Mniejszość niemiecka w Polsce,German minority,,74,560,188,356,900
POL,Poland,parliament,2007-10-19,,0,460,UP,Unia Pracy,Labour Union,2.0348,74,560,188,356,838
POL,Poland,parliament,2007-10-19,1.53,0,460,SRP,Samoobrona Rzeczypospolitej Polskiej,Self-Defense of the Republic Poland,3.997,74,560,188,356,207
POL,Poland,parliament,2007-10-19,1.3,0,460,LPR,Liga Polskich Rodzin,League of Polish Families,8.8852,74,560,188,356,987
POL,Poland,parliament,2007-10-19,13.15,,460,LiD,Lewica i Demokraci,Left and Democrats,2.6486,74,560,188,356,180
POL,Poland,ep,2009-06-07,44.43,25,50,PO,Platforma Obywatelska,Civic Platform,6.2355,74,255,560,164,512
POL,Poland,ep,2009-06-07,27.4,15,50,PiS,Prawo i Sprawiedliwość,Law and Justice,7.6997,74,255,560,164,528
POL,Poland,ep,2009-06-07,12.34,6,50,SLD,Sojusz Lewicy Demokratycznej,Democratic Left Alliance,2.8299,74,255,560,164,629
POL,Poland,ep,2009-06-07,7.01,3,50,PSL,Polskie Stronnictwo Ludowe,Polish People's Party,4.1856,74,255,560,164,664
POL,Poland,ep,2009-06-07,,1,50,UP,Unia Pracy,Labour Union,2.0348,74,255,560,164,838
POL,Poland,ep,2009-06-07,1.46,0,50,SRP,Samoobrona Rzeczypospolitej Polskiej,Self-Defense of the Republic Poland,3.997,74,255,560,164,207
POL,Poland,ep,2009-06-07,1.1,0,50,UPR|KNP,Unia Polityki Realnej | Kongres Nowej Prawicy,Real Politics Union | Congress of the New Right,9.7368,74,255,560,164,1549
POL,Poland,ep,2009-06-07,1.14,0,50,LP,Libertas Polska,Libertas Poland,7.4,74,255,560,164,1671
POL,Poland,ep,2009-06-07,1.95,0,50,PrRz,Prawica Rzeczypospolitej,Republic Right Party,7.4,74,255,560,164,1283
POL,Poland,ep,2009-06-07,2.44,0,50,D|W|U,Demokratyczna | Wolności | Unia,Democratic | Freedom | Union,5.2295,74,255,560,164,1104
POL,Poland,parliament,2011-10-09,39.18,207,460,PO,Platforma Obywatelska,Civic Platform,6.2355,74,766,560,164,512
POL,Poland,parliament,2011-10-09,29.89,157,460,PiS,Prawo i Sprawiedliwość,Law and Justice,7.6997,74,766,560,164,528
POL,Poland,parliament,2011-10-09,10.02,40,460,RP,Twój Ruch (Palikota),Your (Palikot's) Movement,6.0,74,766,560,164,1945
POL,Poland,parliament,2011-10-09,8.36,28,460,PSL,Polskie Stronnictwo Ludowe,Polish People's Party,4.1856,74,766,560,164,664
POL,Poland,parliament,2011-10-09,8.24,27,460,SLD,Sojusz Lewicy Demokratycznej,Democratic Left Alliance,2.8299,74,766,560,164,629
POL,Poland,parliament,2011-10-09,0.19,1,460,MN,Mniejszość niemiecka w Polsce,German minority,,74,766,560,164,900
POL,Poland,parliament,2011-10-09,2.19,0,460,PjN,Polska jest Najważniejsza,Poland is the Most Important,7.4,74,766,560,164,1679
POL,Poland,parliament,2011-10-09,1.06,0,460,UPR|KNP,Unia Polityki Realnej | Kongres Nowej Prawicy,Real Politics Union | Congress of the New Right,9.7368,74,766,560,164,1549
POL,Poland,ep,2014-05-25,32.13,19,51,PO,Platforma Obywatelska,Civic Platform,6.2355,74,837,766,985,512
POL,Poland,ep,2014-05-25,31.78,19,51,PiS,Prawo i Sprawiedliwość,Law and Justice,7.6997,74,837,766,985,528
POL,Poland,ep,2014-05-25,9.44,4,51,SLD,Sojusz Lewicy Demokratycznej,Democratic Left Alliance,2.8299,74,837,766,985,629
POL,Poland,ep,2014-05-25,7.15,4,51,UPR|KNP,Unia Polityki Realnej | Kongres Nowej Prawicy,Real Politics Union | Congress of the New Right,9.7368,74,837,766,985,1549
POL,Poland,ep,2014-05-25,6.8,4,51,PSL,Polskie Stronnictwo Ludowe,Polish People's Party,4.1856,74,837,766,985,664
POL,Poland,ep,2014-05-25,,1,51,UP,Unia Pracy,Labour Union,2.0348,74,837,766,985,838
POL,Poland,ep,2014-05-25,3.98,0,51,SP,Solidarna Polska,United Poland,8.8,74,837,766,985,2372
POL,Poland,ep,2014-05-25,3.16,0,51,PR|A,Polska Razem | Porozumienie,Poland Together | Agreement,7.4,74,837,766,985,2331
POL,Poland,ep,2014-05-25,3.58,0,51,RP,Twój Ruch (Palikota),Your (Palikot's) Movement,6.0,74,837,766,985,1945
POL,Poland,ep,2014-05-25,1.4,0,51,RN,Ruch Narodowy,National Movement ,8.8,74,837,766,985,2398
POL,Poland,parliament,2015-10-25,37.58,235,460,PiS,Prawo i Sprawiedliwość,Law and Justice,7.6997,74,996,766,1146,528
POL,Poland,parliament,2015-10-25,24.09,138,460,PO,Platforma Obywatelska,Civic Platform,6.2355,74,996,766,1146,512
POL,Poland,parliament,2015-10-25,8.81,42,460,K,Kukiz'15,Kukiz'15,8.8,74,996,766,1146,2600
POL,Poland,parliament,2015-10-25,7.6,28,460,N,Nowoczesna,Modern,6.0,74,996,766,1146,2601
POL,Poland,parliament,2015-10-25,5.13,16,460,PSL,Polskie Stronnictwo Ludowe,Polish People's Party,4.1856,74,996,766,1146,664
POL,Poland,parliament,2015-10-25,0.18,1,460,MN,Mniejszość niemiecka w Polsce,German minority,,74,996,766,1146,900
POL,Poland,parliament,2015-10-25,7.55,0,460,SLD,Sojusz Lewicy Demokratycznej,Democratic Left Alliance,2.8299,74,996,766,1146,629
POL,Poland,parliament,2015-10-25,4.76,0,460,KORWIN,Koalicja Odnowy Rzeczypospolitej Wolność i Nadzieja KORWiN,Coalition for the Renewal of the Republic -- Liberty and Hope,7.4,74,996,766,1146,2602
POL,Poland,parliament,2015-10-25,3.62,0,460,Razem,Partia Razem,Together Party,3.3,74,996,766,1146,2625
POL,Poland,ep,2019-05-26,45.38,26,51,PiS,Prawo i Sprawiedliwość,Law and Justice,7.6997,74,1067,996,1526,528
POL,Poland,ep,2019-05-26,38.47,22,51,PO,Platforma Obywatelska,Civic Platform,6.2355,74,1067,996,1526,512
POL,Poland,ep,2019-05-26,6.06,3,51,WIO,Wiosna,Spring,3.3,74,1067,996,1526,2740
POL,Poland,ep,2019-05-26,3.69,0,51,K,Kukiz'15,Kukiz'15,8.8,74,1067,996,1526,2600
POL,Poland,ep,2019-05-26,1.24,0,51,Razem,Partia Razem,Together Party,3.3,74,1067,996,1526,2625
POL,Poland,ep,2019-05-26,4.55,0,51,KORWIN,Koalicja Odnowy Rzeczypospolitej Wolność i Nadzieja KORWiN,Coalition for the Renewal of the Republic -- Liberty and Hope,7.4,74,1067,996,1526,2602
POL,Poland,parliament,2019-10-13,43.59,235,460,PiS,Prawo i Sprawiedliwość,Law and Justice,7.6997,74,1082,996,1526,528
POL,Poland,parliament,2019-10-13,27.4,134,460,PO,Platforma Obywatelska,Civic Platform,6.2355,74,1082,996,1526,512
POL,Poland,parliament,2019-10-13,12.56,24,460,SLD,Sojusz Lewicy Demokratycznej,Democratic Left Alliance,2.8299,74,1082,996,1526,629
POL,Poland,parliament,2019-10-13,8.55,20,460,PSL,Polskie Stronnictwo Ludowe,Polish People's Party,4.1856,74,1082,996,1526,664
POL,Poland,parliament,2019-10-13,,19,460,WIO,Wiosna,Spring,3.3,74,1082,996,1526,2740
POL,Poland,parliament,2019-10-13,,6,460,LR,Lewica Razem,Left Together,3.3,74,1082,996,1526,2790
POL,Poland,parliament,2019-10-13,,6,460,K,Kukiz'15,Kukiz'15,8.8,74,1082,996,1526,2600
POL,Poland,parliament,2019-10-13,6.81,5,460,KORWIN,Koalicja Odnowy Rzeczypospolitej Wolność i Nadzieja KORWiN,Coalition for the Renewal of the Republic -- Liberty and Hope,7.4,74,1082,996,1526,2602
POL,Poland,parliament,2019-10-13,,5,460,RN,Ruch Narodowy,National Movement ,8.8,74,1082,996,1526,2398
POL,Poland,parliament,2019-10-13,,3,460,none,no party affiliation,no party affiliation,,74,1082,996,1526,1011
POL,Poland,parliament,2019-10-13,,1,460,D|W|U,Demokratyczna | Wolności | Unia,Democratic | Freedom | Union,5.2295,74,1082,996,1526,1104
POL,Poland,parliament,2019-10-13,0.17,1,460,MN,Mniejszość niemiecka w Polsce,German minority,,74,1082,996,1526,900
POL,Poland,parliament,2019-10-13,,1,460,one-seat,one seat,one seat,,74,1082,996,1526,2287
PRT,Portugal,parliament,1975-04-25,40.7,116,250,PS,Partido Socialista,Socialist Party,4.0492,63,247,,,725
PRT,Portugal,parliament,1975-04-25,28.36,81,250,PSD,Partido Social Democrata,Social Democratic Party,6.2949,63,247,,,1273
PRT,Portugal,parliament,1975-04-25,13.39,30,250,PCP,Partido Comunista Português,Portuguese Communist Party,2.1754,63,247,,,514
PRT,Portugal,parliament,1975-04-25,8.18,16,250,CDS-PP,Centro Democrático e Social – Partido Popular,Democratic and Social Centre -- People's Party,8.0222,63,247,,,251
PRT,Portugal,parliament,1975-04-25,4.45,5,250,MDP,Movimento Democrático Português,Democratic Movement,3.3,63,247,,,1281
PRT,Portugal,parliament,1975-04-25,0.84,1,250,UDP,União Democrática Popular,Popular Democratic Union,1.3,63,247,,,260
PRT,Portugal,parliament,1975-04-25,,1,250,one-seat,one seat,one seat,,63,247,,,2291
PRT,Portugal,parliament,1975-04-25,1.25,0,250,FSP,Frente Socialista Popular,People's Socialist Front,1.3,63,247,,,601
PRT,Portugal,parliament,1975-04-25,1.1,0,250,MES,Movimento de Esquerda Socialista,Movement of Socialist Left,1.3,63,247,,,1508
PRT,Portugal,parliament,1976-04-25,36.61,107,263,PS,Partido Socialista,Socialist Party,4.0492,63,200,247,1067,725
PRT,Portugal,parliament,1976-04-25,25.55,73,263,PSD,Partido Social Democrata,Social Democratic Party,6.2949,63,200,247,1067,1273
PRT,Portugal,parliament,1976-04-25,16.76,42,263,CDS-PP,Centro Democrático e Social – Partido Popular,Democratic and Social Centre -- People's Party,8.0222,63,200,247,1067,251
PRT,Portugal,parliament,1976-04-25,15.1,40,263,PCP,Partido Comunista Português,Portuguese Communist Party,2.1754,63,200,247,1067,514
PRT,Portugal,parliament,1976-04-25,1.75,1,263,UDP,União Democrática Popular,Popular Democratic Union,1.3,63,200,247,1067,260
PRT,Portugal,parliament,1976-04-25,0.81,0,263,FSP,Frente Socialista Popular,People's Socialist Front,1.3,63,200,247,1067,601
PRT,Portugal,parliament,1979-12-02,,75,250,PSD,Partido Social Democrata,Social Democratic Party,6.2949,63,248,200,384,1273
PRT,Portugal,parliament,1979-12-02,28.1,74,250,PS,Partido Socialista,Socialist Party,4.0492,63,248,200,384,725
PRT,Portugal,parliament,1979-12-02,,44,250,PCP,Partido Comunista Português,Portuguese Communist Party,2.1754,63,248,200,384,514
PRT,Portugal,parliament,1979-12-02,,43,250,CDS-PP,Centro Democrático e Social – Partido Popular,Democratic and Social Centre -- People's Party,8.0222,63,248,200,384,251
PRT,Portugal,parliament,1979-12-02,,5,250,PPM,Partido Popular Monárquico,Popular Monarchist Party,7.4,63,248,200,384,107
PRT,Portugal,parliament,1979-12-02,,5,250,Ref,Reformadores,Reformists,1.3,63,248,200,384,1772
PRT,Portugal,parliament,1979-12-02,,3,250,MDP,Movimento Democrático Português,Democratic Movement,3.3,63,248,200,384,1281
PRT,Portugal,parliament,1979-12-02,2.24,1,250,UDP,União Democrática Popular,Popular Democratic Union,1.3,63,248,200,384,260
PRT,Portugal,parliament,1979-12-02,1.24,0,250,PDC,Partido da Democracia Cristã,Christian Democratic Party,6.2,63,248,200,384,427
PRT,Portugal,parliament,1979-12-02,43.71,,250,AD,Aliança Democrática,Democratic Alliance,6.0,63,248,200,384,1543
PRT,Portugal,parliament,1979-12-02,19.33,,250,APU,Aliança Povo Unido,United People Alliance,1.3,63,248,200,384,11
PRT,Portugal,parliament,1980-10-05,,82,250,PSD,Partido Social Democrata,Social Democratic Party,6.2949,63,281,248,549,1273
PRT,Portugal,parliament,1980-10-05,27.76,66,250,PS,Partido Socialista,Socialist Party,4.0492,63,281,248,549,725
PRT,Portugal,parliament,1980-10-05,,46,250,CDS-PP,Centro Democrático e Social – Partido Popular,Democratic and Social Centre -- People's Party,8.0222,63,281,248,549,251
PRT,Portugal,parliament,1980-10-05,,39,250,PCP,Partido Comunista Português,Portuguese Communist Party,2.1754,63,281,248,549,514
PRT,Portugal,parliament,1980-10-05,,6,250,PPM,Partido Popular Monárquico,Popular Monarchist Party,7.4,63,281,248,549,107
PRT,Portugal,parliament,1980-10-05,,4,250,ASDI,Associação Social Democrata Independente,Independent Social Democrats,3.3,63,281,248,549,622
PRT,Portugal,parliament,1980-10-05,,4,250,UEDS,União da Esquerda para a Democracia Socialista,Leftwing Union for the Socialist Democracy,3.3,63,281,248,549,565
PRT,Portugal,parliament,1980-10-05,,2,250,MDP,Movimento Democrático Português,Democratic Movement,3.3,63,281,248,549,1281
PRT,Portugal,parliament,1980-10-05,1.41,1,250,UDP,União Democrática Popular,Popular Democratic Union,1.3,63,281,248,549,260
PRT,Portugal,parliament,1980-10-05,1.03,0,250,PSR,Partido Socialista Revolucionário,Revolutionary Socialist Party,1.3,63,281,248,549,998
PRT,Portugal,parliament,1980-10-05,1.41,0,250,POUS,Partido Operário de Unidade Socialista,Workers Party of Socialist Unity,1.3,63,281,248,549,375
PRT,Portugal,parliament,1980-10-05,47.59,,250,AD,Aliança Democrática,Democratic Alliance,6.0,63,281,248,549,1543
PRT,Portugal,parliament,1980-10-05,17.14,,250,APU,Aliança Povo Unido,United People Alliance,1.3,63,281,248,549,11
PRT,Portugal,parliament,1983-04-25,37.07,101,250,PS,Partido Socialista,Socialist Party,4.0492,63,598,281,135,725
PRT,Portugal,parliament,1983-04-25,27.96,75,250,PSD,Partido Social Democrata,Social Democratic Party,6.2949,63,598,281,135,1273
PRT,Portugal,parliament,1983-04-25,,40,250,PCP,Partido Comunista Português,Portuguese Communist Party,2.1754,63,598,281,135,514
PRT,Portugal,parliament,1983-04-25,12.89,30,250,CDS-PP,Centro Democrático e Social – Partido Popular,Democratic and Social Centre -- People's Party,8.0222,63,598,281,135,251
PRT,Portugal,parliament,1983-04-25,,3,250,MDP,Movimento Democrático Português,Democratic Movement,3.3,63,598,281,135,1281
PRT,Portugal,parliament,1983-04-25,,1,250,PEV,Partido Ecologista – Os Verdes,Ecology Party -- Greens,1.6579,63,598,281,135,1535
PRT,Portugal,parliament,1983-04-25,0.7,0,250,PDC,Partido da Democracia Cristã,Christian Democratic Party,6.2,63,598,281,135,427
PRT,Portugal,parliament,1983-04-25,18.55,,250,APU,Aliança Povo Unido,United People Alliance,1.3,63,598,281,135,11
PRT,Portugal,parliament,1985-10-06,30.64,88,250,PSD,Partido Social Democrata,Social Democratic Party,6.2949,63,106,598,885,1273
PRT,Portugal,parliament,1985-10-06,21.3,57,250,PS,Partido Socialista,Socialist Party,4.0492,63,106,598,885,725
PRT,Portugal,parliament,1985-10-06,18.38,45,250,PRD,Partido Renovador Democrático,Democratic Renewal Party,3.3,63,106,598,885,341
PRT,Portugal,parliament,1985-10-06,,34,250,PCP,Partido Comunista Português,Portuguese Communist Party,2.1754,63,106,598,885,514
PRT,Portugal,parliament,1985-10-06,10.22,22,250,CDS-PP,Centro Democrático e Social – Partido Popular,Democratic and Social Centre -- People's Party,8.0222,63,106,598,885,251
PRT,Portugal,parliament,1985-10-06,,3,250,MDP,Movimento Democrático Português,Democratic Movement,3.3,63,106,598,885,1281
PRT,Portugal,parliament,1985-10-06,,1,250,PEV,Partido Ecologista – Os Verdes,Ecology Party -- Greens,1.6579,63,106,598,885,1535
PRT,Portugal,parliament,1985-10-06,1.3,0,250,UDP,União Democrática Popular,Popular Democratic Union,1.3,63,106,598,885,260
PRT,Portugal,parliament,1985-10-06,15.89,,250,APU,Aliança Povo Unido,United People Alliance,1.3,63,106,598,885,11
PRT,Portugal,ep,1986-01-01,,10,24,PSD,Partido Social Democrata,Social Democratic Party,6.2949,63,317,106,734,1273
PRT,Portugal,ep,1986-01-01,,7,24,PS,Partido Socialista,Socialist Party,4.0492,63,317,106,734,725
PRT,Portugal,ep,1986-01-01,,3,24,PRD,Partido Renovador Democrático,Democratic Renewal Party,3.3,63,317,106,734,341
PRT,Portugal,ep,1986-01-01,,2,24,none,no party affiliation,no party affiliation,,63,317,106,734,729
PRT,Portugal,ep,1986-01-01,,2,24,PCP,Partido Comunista Português,Portuguese Communist Party,2.1754,63,317,106,734,514
PRT,Portugal,parliament,1987-07-19,51.34,148,250,PSD,Partido Social Democrata,Social Democratic Party,6.2949,63,480,106,734,1273
PRT,Portugal,parliament,1987-07-19,22.74,60,250,PS,Partido Socialista,Socialist Party,4.0492,63,480,106,734,725
PRT,Portugal,parliament,1987-07-19,,28,250,PCP,Partido Comunista Português,Portuguese Communist Party,2.1754,63,480,106,734,514
PRT,Portugal,ep,1987-07-19,38.42,10,24,PSD,Partido Social Democrata,Social Democratic Party,6.2949,63,535,106,734,1273
PRT,Portugal,parliament,1987-07-19,5.02,7,250,PRD,Partido Renovador Democrático,Democratic Renewal Party,3.3,63,480,106,734,341
PRT,Portugal,ep,1987-07-19,23.06,6,24,PS,Partido Socialista,Socialist Party,4.0492,63,535,106,734,725
PRT,Portugal,parliament,1987-07-19,4.54,4,250,CDS-PP,Centro Democrático e Social – Partido Popular,Democratic and Social Centre -- People's Party,8.0222,63,480,106,734,251
PRT,Portugal,ep,1987-07-19,15.8,4,24,CDS-PP,Centro Democrático e Social – Partido Popular,Democratic and Social Centre -- People's Party,8.0222,63,535,106,734,251
PRT,Portugal,ep,1987-07-19,11.8,3,24,CDU,Coligação Democrático Unitária,Unified Democratic Coalition,2.2233,63,535,106,734,1295
PRT,Portugal,parliament,1987-07-19,,2,250,ID,Intervençao Democrática,Democratic Intervention,3.3,63,480,106,734,889
PRT,Portugal,ep,1987-07-19,4.55,1,24,PRD,Partido Renovador Democrático,Democratic Renewal Party,3.3,63,535,106,734,341
PRT,Portugal,parliament,1987-07-19,,1,250,PEV,Partido Ecologista – Os Verdes,Ecology Party -- Greens,1.6579,63,480,106,734,1535
PRT,Portugal,ep,1987-07-19,2.84,0,24,PPM,Partido Popular Monárquico,Popular Monarchist Party,7.4,63,535,106,734,107
PRT,Portugal,parliament,1987-07-19,0.91,0,250,UDP,União Democrática Popular,Popular Democratic Union,1.3,63,480,106,734,260
PRT,Portugal,ep,1987-07-19,,0,24,ID,Intervençao Democrática,Democratic Intervention,3.3,63,535,106,734,889
PRT,Portugal,parliament,1987-07-19,12.41,,250,CDU,Coligação Democrático Unitária,Unified Democratic Coalition,2.2233,63,480,106,734,1295
PRT,Portugal,ep,1989-06-18,33.79,9,24,PSD,Partido Social Democrata,Social Democratic Party,6.2949,63,504,480,718,1273
PRT,Portugal,ep,1989-06-18,29.45,8,24,PS,Partido Socialista,Socialist Party,4.0492,63,504,480,718,725
PRT,Portugal,ep,1989-06-18,,3,24,PCP,Partido Comunista Português,Portuguese Communist Party,2.1754,63,504,480,718,514
PRT,Portugal,ep,1989-06-18,14.61,3,24,CDS-PP,Centro Democrático e Social – Partido Popular,Democratic and Social Centre -- People's Party,8.0222,63,504,480,718,251
PRT,Portugal,ep,1989-06-18,,1,24,PEV,Partido Ecologista – Os Verdes,Ecology Party -- Greens,1.6579,63,504,480,718,1535
PRT,Portugal,ep,1989-06-18,2.1,0,24,PPM,Partido Popular Monárquico,Popular Monarchist Party,7.4,63,504,480,718,107
PRT,Portugal,ep,1989-06-18,1.41,0,24,MDP,Movimento Democrático Português,Democratic Movement,3.3,63,504,480,718,1281
PRT,Portugal,ep,1989-06-18,1.12,0,24,UDP,União Democrática Popular,Popular Democratic Union,1.3,63,504,480,718,260
PRT,Portugal,ep,1989-06-18,14.86,,24,CDU,Coligação Democrático Unitária,Unified Democratic Coalition,2.2233,63,504,480,718,1295
PRT,Portugal,parliament,1991-10-06,51.6,135,230,PSD,Partido Social Democrata,Social Democratic Party,6.2949,63,90,480,718,1273
PRT,Portugal,parliament,1991-10-06,29.7,72,230,PS,Partido Socialista,Socialist Party,4.0492,63,90,480,718,725
PRT,Portugal,parliament,1991-10-06,,15,230,PCP,Partido Comunista Português,Portuguese Communist Party,2.1754,63,90,480,718,514
PRT,Portugal,parliament,1991-10-06,4.52,5,230,CDS-PP,Centro Democrático e Social – Partido Popular,Democratic and Social Centre -- People's Party,8.0222,63,90,480,718,251
PRT,Portugal,parliament,1991-10-06,,2,230,PEV,Partido Ecologista – Os Verdes,Ecology Party -- Greens,1.6579,63,90,480,718,1535
PRT,Portugal,parliament,1991-10-06,1.71,1,230,PSN,Partido da Solidariedade Nacional,National Solidarity Party,,63,90,480,718,82
PRT,Portugal,parliament,1991-10-06,1.14,0,230,PSR,Partido Socialista Revolucionário,Revolutionary Socialist Party,1.3,63,90,480,718,998
PRT,Portugal,parliament,1991-10-06,8.97,,230,CDU,Coligação Democrático Unitária,Unified Democratic Coalition,2.2233,63,90,480,718,1295
PRT,Portugal,ep,1994-06-12,35.99,10,25,PS,Partido Socialista,Socialist Party,4.0492,63,14,90,282,725
PRT,Portugal,ep,1994-06-12,35.49,9,25,PSD,Partido Social Democrata,Social Democratic Party,6.2949,63,14,90,282,1273
PRT,Portugal,ep,1994-06-12,12.85,3,25,CDS-PP,Centro Democrático e Social – Partido Popular,Democratic and Social Centre -- People's Party,8.0222,63,14,90,282,251
PRT,Portugal,ep,1994-06-12,11.55,3,25,CDU,Coligação Democrático Unitária,Unified Democratic Coalition,2.2233,63,14,90,282,1295
PRT,Portugal,ep,1994-06-12,0.81,0,25,PCTP/MRPP,Comunista dos Trabalhadores Portugueses / Movimento Reorganizativo do Partido do Proletariado,Communist Party of the Portuguese Workers / Reorganizative Movement of the Party of the Proletariat,1.3,63,14,90,282,281
PRT,Portugal,parliament,1995-10-01,44.61,112,230,PS,Partido Socialista,Socialist Party,4.0492,63,216,90,282,725
PRT,Portugal,parliament,1995-10-01,34.78,88,230,PSD,Partido Social Democrata,Social Democratic Party,6.2949,63,216,90,282,1273
PRT,Portugal,parliament,1995-10-01,9.23,15,230,CDS-PP,Centro Democrático e Social – Partido Popular,Democratic and Social Centre -- People's Party,8.0222,63,216,90,282,251
PRT,Portugal,parliament,1995-10-01,,13,230,PCP,Partido Comunista Português,Portuguese Communist Party,2.1754,63,216,90,282,514
PRT,Portugal,parliament,1995-10-01,,2,230,PEV,Partido Ecologista – Os Verdes,Ecology Party -- Greens,1.6579,63,216,90,282,1535
PRT,Portugal,parliament,1995-10-01,0.71,0,230,PCTP/MRPP,Comunista dos Trabalhadores Portugueses / Movimento Reorganizativo do Partido do Proletariado,Communist Party of the Portuguese Workers / Reorganizative Movement of the Party of the Proletariat,1.3,63,216,90,282,281
PRT,Portugal,parliament,1995-10-01,8.74,,230,CDU,Coligação Democrático Unitária,Unified Democratic Coalition,2.2233,63,216,90,282,1295
PRT,Portugal,ep,1999-06-13,44.52,12,25,PS,Partido Socialista,Socialist Party,4.0492,63,619,216,265,725
