country_name_short,country_name,party_name_short,party_name_english,party_name,party_name_ascii,family_name_short,family_name,left_right,state_market,liberty_authority,eu_anti_pro,cmp,euprofiler,ees,castles_mair,huber_inglehart,ray,benoit_laver,chess,country_id,party_id,family_id
AUT,Austria,NEOS,NEOS -- The New Austria,NEOS – Das Neue Österreich,NEOS -- Das Neue Oesterreich,lib,Liberal,6.0,6.7,3.6,8.7,,,,,,,,,59,2255,6
AUT,Austria,Nein,No -- Citizens' Initiative against EU membership,Nein – Bürgerinitiative gegen die EU Mitgliedschaft,Nein -- Buergerinitiative gegen die EU Mitgliedschaft,spec,Special issue,,,,,,,,,,,,,59,1744,16
AUT,Austria,OVP,Austrian People's Party,Österreichische Volkspartei,Oesterreichische Volkspartei,chr,Christian democracy,6.4733,6.9485,7.6198,8.8451,42520,6,1040520,203,309,1302,4847,1302,59,1013,3
AUT,Austria,PILZ,JETZT -- Pilz List,JETZT – Liste Pilz,JETZT -- Liste Pilz,eco,Green/Ecologist,2.5,2.5,1.8,6.5,,,,,,,,,59,2651,19
AUT,Austria,REKOS,The Reform Conservatives,Die Reformkonservativen – REKOS,Die Reformkonservativen -- REKOS,con,Conservative,7.4,6.4,7.0,7.9,,,,,,,,,59,2339,26
AUT,Austria,SBP,Styrian Farmers' Party,Steirische Bauernpartei,Steirische Bauernpartei,agr,Agrarian,5.3,4.9,6.5,5.4,,,,,,,,,59,2677,2
AUT,Austria,SPO,Social Democratic Party of Austria,Sozialdemokratische Partei Österreichs,Sozialdemokratische Partei Oesterreichs,soc,Social democracy,3.7293,3.4728,3.4766,8.4495,42320,11,1040320,202,308,1301,4865,1301,59,973,11
AUT,Austria,T,Czechoslovakians,Tschechoslowaken,Tschechoslowaken,spec,Special issue,,,,,,,,,,,,,59,2689,16
AUT,Austria,TS,Team Stronach,Team Stronach,Team Stronach,lib,Liberal,6.0,6.7,3.6,8.7,,,,,,,,,59,2150,6
AUT,Austria,UV,"Udeverband, Association against Corruption","Udeverband, Bund gegen Korruption","Udeverband, Bund gegen Korruption",chr,Christian democracy,6.2,5.7,7.1,8.3,,,,,,,,,59,2683,3
AUT,Austria,VGO,United Greens Austria,Vereinte Grüne Österreichs,Vereinte Gruene Oesterreichs,eco,Green/Ecologist,2.5,2.5,1.8,6.5,,,,,,,,,59,1740,19
AUT,Austria,WB,Economic bloc,Wirtschaftsblock,Wirtschaftsblock,right,Right-wing,8.8,5.9,8.5,2.3,,,,,,,,,59,2699,40
AUT,Austria,etc,others,others,others,none,no family,,,,,,,,,,,,,59,2687,12
AUT,Austria,no-seat,no seat,no seat,no seat,none,no family,,,,,,,,,,,,,59,2055,12
AUT,Austria,none,no party affiliation,Parteilose,Parteilose,none,no family,,,,,,,,,,,,,59,272,12
AUT,Austria,one-seat,one-seat,one-seat,one-seat,none,no family,,,,,,,,,,,,,59,2686,12
AUT,Austria,todo,to be coded,to be coded,to be coded,none,no family,,,,,,,,,,,,,59,1039,12
BEL,Belgium,AGL-Gr,Agalev -- Green,Agalev – Groen,Agalev -- Groen,eco,Green/Ecologist,2.5762,2.0089,1.0234,7.2593,21112,13,1056112,305,401,105,4963,105,64,1594,19
BEL,Belgium,BSP-PSB,Belgian Socialist Party,Belgische Socialistische Partij – Parti Socialiste Belge,Belgische Socialistische Partij -- Parti Socialiste Belge,soc,Social democracy,2.5,3.5,3.5,8.1,21320,,,302,,,,,64,167,11
BEL,Belgium,BWP-POB,Belgian Labour Party,Belgische Werkliedenpartij – Parti Ouvrier Belge,Belgische Werkliedenpartij -- Parti Ouvrier Belge,soc,Social democracy,3.3,3.5,3.5,8.1,,,,,,,,,64,2422,11
BEL,Belgium,CD,Catholic Dissidents,Catholic Dissidents,Catholic Dissidents,chr,Christian democracy,6.2,5.7,7.1,8.3,,,,,,,,,64,2564,3
BEL,Belgium,CD+NVA,Christian-Democrat and Flemish / New Flemish Alliance,Christen-Democratisch & Vlaams / Nieuw-Vlaams Alliantie,Christen-Democratisch & Vlaams / Nieuw-Vlaams Alliantie,chr,Christian democracy,6.2,5.7,7.1,8.3,,,,,,,,,64,972,3
BEL,Belgium,CSP,Christian Social Party,Christlich Soziale Partei,Christlich Soziale Partei,chr,Christian democracy,6.2,5.7,7.1,8.3,,,,,,,,,64,119,3
BEL,Belgium,CV,Christian Peoples' Party [Daens],Christene Volkspartij,Christene Volkspartij,chr,Christian democracy,6.2,5.7,7.1,8.3,,,,,,,,,64,2481,3
BEL,Belgium,CVP|CD&V,Flemish Christian Peoples Party | Christian Democrats & Flemish,Christelijke Volkspartij | Christen-Democratisch en Vlaams,Christelijke Volkspartij | Christen-Democratisch en Vlaams,chr,Christian democracy,5.7667,5.5876,7.2083,8.9013,21521,12,1056521,307,406,109,4883,109,64,723,3
BEL,Belgium,DC, Christian Democrats,Démocrates Chrétiens,Democrates Chretiens,chr,Christian democracy,6.2,5.7,7.1,8.3,,,,,,,,,64,2569,3
BEL,Belgium,DLB,"Belgians, Rise Up!",Debout Les Belges!,Debout Les Belges!,right,Right-wing,8.8,5.9,8.5,2.3,,,,,,,,,64,2368,40
BEL,Belgium,Ecolo,Confederated ecologists for the organisation of original struggles,Écologistes Confédérés pour l'organisation de luttes originales,Ecologistes Confederes pour l'organisation de luttes originales,eco,Green/Ecologist,2.641,2.3887,1.3744,7.5411,21111,23,1056111,305,402,104,4923,104,64,161,19
BEL,Belgium,FDF,Francophone Democratic Front,Front Démocratique des Francophones | DéFI,Front Democratique des Francophones,lib,Liberal,6.1259,6.25,5.8,8.7274,21912,,,306,408,111,,111,64,969,6
BEL,Belgium,FN,National Front,Front National,Front National,right,Right-wing,9.655,8.0831,9.1382,1.5539,,,1056710,,,,4943,115,64,171,40
BEL,Belgium,FP|VNV,Front Party | Flemish National Union,Frontpartij | Vlaams Nationaal Verbond,Frontpartij | Vlaams Nationaal Verbond,soc,Social democracy,3.3,3.5,3.5,8.1,,,,,,,,,64,2424,11
BEL,Belgium,KLS,Cartel of Liberals and Socialists,Kartel Liberale en Socialistische,Kartel Liberale en Socialistische,soc,Social democracy,3.3,3.5,3.5,8.1,,,,,,,,,64,1335,11
BEL,Belgium,KP-PC,Catholic Party,Katholieke Partij – Parti catholique,Katholieke Partij -- Parti catholique,chr,Christian democracy,6.2,5.7,7.1,8.3,,,,,,,,,64,2423,3
BEL,Belgium,KPB-PCB,Communist Party,Kommunistische Partij – Parti Communiste,Kommunistische Partij -- Parti Communiste,com,Communist/Socialist,1.4,1.4,3.0,4.45,,,,301,,101,,,64,708,14
BEL,Belgium,KVV,Catholic Flemish People's Party,Katholieke Vlaamse Volkspartij,Katholieke Vlaamse Volkspartij,chr,Christian democracy,6.2,5.7,7.1,8.3,,,,,,,,,64,2486,3
BEL,Belgium,LC,Catholics Lists,Listes catholiques,Listes catholiques,chr,Christian democracy,6.2,5.7,7.1,8.3,,,,,,,,,64,1268,3
BEL,Belgium,LD|LDD,"List Dedecker | Libertarian, Direct, Democratic","Lijst Dedecker | Libertair, Direct, Democratisch","Lijst Dedecker | Libertair, Direct, Democratisch",lib,Liberal,6.0,6.7,3.6,8.7,,14,1056600,,,,,117,64,221,6
BEL,Belgium,LP-PL,Liberal Party,Liberale Partij – Parti libéral,Liberale Partij -- Parti liberal,lib,Liberal,6.0,6.7,3.6,8.7,21420,,,,,,,,64,63,6
BEL,Belgium,MCC,Citizens' Movement for Change,Mouvement des Citoyens pour le Changement,Mouvement des Citoyens pour le Changement,chr,Christian democracy,5.5714,5.8,5.8,9.0476,,,,,,,,113,64,656,3
BEL,Belgium,MR,Reformist Movement,Mouvement Réformateur,Mouvement Reformateur,lib,Liberal,6.6889,7.1934,4.2102,8.3003,21422,22,1056427,310,,,4983,106,64,915,6
BEL,Belgium,N-VA,New Flemish Alliance,Nieuw-Vlaamse Alliantie,Nieuw-Vlaamse Alliantie,con,Conservative,6.5321,5.8809,6.06,6.4243,21913,15,1056913,309,407,110,5003,110,64,501,26
BEL,Belgium,PA-PTB,Workers' Party of Belgium,Partij van de Arbeid – Parti du Travail de Belgique,Partij van de Arbeid -- Parti du Travail de Belgique,com,Communist/Socialist,1.3,1.4,3.0,3.3,,17,1056222,,,,,119,64,256,14
BEL,Belgium,PL(B),Liberal Party [Brussels Region],Parti Libéral [Région bruxelloise],Parti Liberal [Region bruxelloise],lib,Liberal,6.0,6.7,3.6,8.7,21424,,,,,,,,64,640,6
BEL,Belgium,PRL,Liberal Reformist Party,Parti Réformateur Libéral,Parti Reformateur Liberal,lib,Liberal,6.8551,7.2667,4.4381,9.0856,21422,,,310,409,107,,106,64,454,6
BEL,Belgium,PS,Socialist Party [Francophone],Parti Socialiste,Parti Socialiste,soc,Social democracy,2.9307,2.5938,3.1712,8.1465,21322,24,1056322,302,403,102,5023,102,64,1378,11
BEL,Belgium,PSC-CDH,Francophone Christian Social Party -- Humanist Democratic Centre,Parti Social Chrétien – Centre Democrate Humaniste,Parti Social Chretien -- Centre Democrate Humaniste,chr,Christian democracy,5.4974,5.3711,6.6409,8.7795,21522,21,1056522,308,405,108,4903,108,64,1192,3
BEL,Belgium,PSC-CVP,Francophone Christian Social Party and Flemish Christian People's Party,Parti Social Chrétien – Christelijke Volkspartij,Parti Social Chretien -- Christelijke Volkspartij,chr,Christian democracy,6.2,5.7,7.1,8.3,21520,,,,,,,,64,1051,3
BEL,Belgium,PVV|VLD,Party of Liberty and Progress | Flemish Liberals and Democrats,Partij voor Vrijheid en Vooruitgang | Vlaamse Liberalen en Democraten,Partij voor Vrijheid en Vooruitgang | Vlaamse Liberalen en Democraten,lib,Liberal,7.0053,7.7639,3.7139,8.7549,21421,16,1056421,311,,106,5083,107,64,1110,6
BEL,Belgium,Pp,People's Party,Parti populaire,Parti populaire,con,Conservative,7.4,6.4,7.0,7.9,,,,,,,,,64,438,26
BEL,Belgium,ROSSEM,Radical Reformers Fighting for an Upright Society,Radikale Omvormers Strijdersen Stubbelaars vor Maatschappij,Radikale Omvormers Strijdersen Stubbelaars vor Maatschappij,lib,Liberal,6.0,6.7,3.6,8.7,,,,,,113,,,64,748,6
BEL,Belgium,RW,Walloon Rally,Rassemblement Wallon,Rassemblement Wallon,soc,Social democracy,2.6,3.5,3.5,8.1,21911,,,303,,,,,64,460,11
BEL,Belgium,Rex,Rexist Party,Parti Rexiste,Parti Rexiste,right,Right-wing,8.8,5.9,8.5,2.3,,,,,,,,,64,2425,40
BEL,Belgium,RvA-UpD,Respect for Labour,Respect voor Arbeid en Democratie – Union pour la Democratie et le Respect du Travail,Respect voor Arbeid en Democratie -- Union pour la Democratie et le Respect du Travail,right,Right-wing,9.2,5.9,8.5,2.3,,,,312,,,,,64,1440,40
BEL,Belgium,SP,Socialist Party,Socialistische Partij,Socialistische Partij,soc,Social democracy,3.2459,3.0183,3.0805,7.9023,21321,18,1056327,304,404,103,5043,103,64,1029,11
BEL,Belgium,SPa+Spi,Socialist Party Different / Social Liberal Party,Socialistische Partij Anders / Sociaal-Liberale Partij,Socialistische Partij Anders / Sociaal-Liberale Partij,soc,Social democracy,3.255,3.0183,3.0805,7.6571,21321,,,,,,5043,103,64,1113,11
BEL,Belgium,Spirit,Spirit,Spirit,Spirit,lib,Liberal,6.0,6.7,3.6,8.7,,20,1056328,,,,,118,64,1487,6
BEL,Belgium,UDB,Belgian Democratic Union,Union Democratique Belge,Union Democratique Belge,code,to be coded,,,,,,,,,,,,,64,1181,28
BEL,Belgium,V,Alive,Vivant,Vivant,lib,Liberal,6.0,6.7,3.6,8.7,,,,,,,,,64,620,6
BEL,Belgium,VB,Flemish Block | Flemish Interest,Vlaams Blok | Vlaams Belang,Vlaams Blok | Vlaams Belang,right,Right-wing,9.6622,7.695,9.5234,2.756,21914,19,1056711,313,,112,5063,112,64,993,40
BEL,Belgium,VU,People's Union,Volksunie,Volksunie,right,Right-wing,6.5321,5.8809,6.06,6.4243,21913,,,309,407,110,5003,110,64,290,40
BEL,Belgium,WOW,Growing Old in Dignity,Waardig Ouder Worden,Growing Old in Dignity,right,Right-wing,8.8,5.9,8.5,2.3,,,,,,,,,64,470,40
BEL,Belgium,etc,others,others,others,none,no family,,,,,,,,,,,,,64,2488,12
BEL,Belgium,no-seat,no seat,no seat,no seat,none,no family,,,,,,,,,,,,,64,2052,12
BEL,Belgium,none,no party affiliation,no party affiliation,no party affiliation,none,no family,,,,,,,,,,,,,64,1458,12
BEL,Belgium,one-seat,one seat,one seat,one seat,none,no family,,,,,,,,,,,,,64,2300,12
BGR,Bulgaria,ABV,Alternative for Bulgarian Revival,Alternativa za balgarsko vazrazhdane,Alternativa za balgarsko vazrazhdane,soc,Social democracy,3.3,3.5,3.5,8.1,,,,,,,,,10,2364,11
BGR,Bulgaria,Ataka,Attack,Ataka,Ataka,right,Right-wing,5.46,3.25,9.17,2.4333,,27,1100700,,,,,2007,10,535,40
BGR,Bulgaria,BBB,Bulgarian Business Bloc,Balgarski Biznes Blok,Balgarski Biznes Blok,lib,Liberal,6.6784,7.076,5.1974,7.6842,80901,,,,708,,737,,10,599,6
BGR,Bulgaria,BBZ,Bulgaria Without Censorship,Balgarija bes Zensura,Balgarija bes Zensura,con,Conservative,7.4,6.4,7.0,7.9,,,,,,,,,10,2362,26
BGR,Bulgaria,BE,Euro-Left Coalition,Balgarska Evrolevica,Balgarska Evrolevica,soc,Social democracy,3.3,3.5,3.5,8.1,80320,,,,,,,,10,710,11
BGR,Bulgaria,BNG,Bulgaria for Citizens Movement,"Dvizhenie ""Balgariya na grazhdanite""","Dvizhenie ""Balgariya na grazhdanite""",con,Conservative,7.4,6.4,7.0,7.9,,,,,,,,,10,2213,26
BGR,Bulgaria,BNRP,Bulgarian National Radical Party,Balgarska Natsionalnoradikalna Partiya,Balgarska Natsionalnoradikalna Partiya,right,Right-wing,8.8,5.9,8.5,2.3,,,,,,,,,10,364,40
BGR,Bulgaria,BNS,Bulgarian People's Union,Balgarski Naroden Suyuz,Balgarski Naroden Suyuz,con,Conservative,5.8,6.0,5.44,8.3333,80811,,,,,,,2009,10,1375,26
BGR,Bulgaria,BSP,Bulgarian Socialist Party,Balgarska Sotsialisticheska Partiya,Balgarska Potsialisticheska Partiya,soc,Social democracy,3.0064,2.9187,4.5029,8.1871,80220,26,1100300,,702,,841,,10,982,11
BGR,Bulgaria,BZNS-NP,"Bulgarian Agrarian National Union -- ""Nikola Petkov""","Balgarski Zemedelski Naroden Suyuz – ""Nikola Petkov""","Balgarski Zemedelski Naroden Suyuz -- ""Nikola Petkov""",agr,Agrarian,5.3,4.9,6.5,5.4,,,,,,,,,10,2173,2
BGR,Bulgaria,CSD,Centre -- Freedom and Dignity,Tsentŭr – Svoboda i dostoĭnstvo,Center -- Svoboda i dostojnstvo,lib,Liberal,6.0,6.7,3.6,8.7,,,,,,,,,10,2595,6
BGR,Bulgaria,D21,Movement 21,Dvizhenie 21,Dvizhenie 21,soc,Social democracy,3.3,3.5,3.5,8.1,,,,,,,,,10,2379,11
BGR,Bulgaria,DAR,Democratic Alternative for the Republic,Demokratichna Alternativa za Republikata,Demokratichna Alternativa za Republikata,soc,Social democracy,3.3,3.5,3.5,8.1,,,,,,,,,10,2170,11
BGR,Bulgaria,DB,"Yes, Bulgaria!",Da Bulgaria,Da Bulgaria,lib,Liberal,6.0,6.7,3.6,8.7,,,,,,,,,10,2638,6
BGR,Bulgaria,DG,George's Day Movement,Dvizhenie Gergyovden,Dvizhenie Gergyovden,right,Right-wing,6.3158,6.1053,2.8289,8.3158,,,,,,,920,,10,1362,40
BGR,Bulgaria,DOST,"Democrats for Responsibility, Solidarity and Tolerance","Demokrati za Otgovornost, Svoboda i Tolerantnost","Demokrati za Otgovornost, Svoboda i Tolerantnost",lib,Liberal,6.0,6.7,3.6,8.7,,,,,,,,,10,2639,6
BGR,Bulgaria,DP,Democratic Party,Demokraticheska Partiya,Demokraticheska Partiya,chr,Christian democracy,9.4444,5.7,7.1,8.3,,,,,709,,,,10,542,3
BGR,Bulgaria,DPS,Movement for Rights and Freedoms,Dvizhenie za Prava i Svobodi,Dvizhenie za Prava i Svobodi,lib,Liberal,4.5828,4.413,6.229,9.0094,80951,31,1100900,,,,894,2004,10,1286,6
BGR,Bulgaria,DSB,Democrats for a Strong Bulgaria,Demokrati za Silna Balgariya,Demokrati za Silna Balgariya,con,Conservative,7.85,7.83,4.5,8.9667,,28,1100001,,,,,2008,10,57,26
BGR,Bulgaria,ER,Euroroma,Evroroma,Evroroma,spec,Special issue,,,,,,,,,,,,,10,2178,16
BGR,Bulgaria,FTB,Kingdom of Bulgaria Confederation,Federatsiya Tsarstvo Balgariya ,Federatsiya Tsarstvo Balgariya,spec,Special issue,,,,,,,,,,,,,10,800,16
BGR,Bulgaria,GERB,Citizens for European Development of Bulgaria,Grazhdani za Evropeysko Razvitie na Balgariya,Grazhdani za Evropeysko Razvitie na Balgariya,con,Conservative,7.4,6.4,7.0,7.9,,29,1100600,,,,,2010,10,1541,26
BGR,Bulgaria,GN,People's Voice,Glas Naroden,Glas Naroden,spec,Special issue,,,,,,,,,,,,,10,2214,16
BGR,Bulgaria,I-MK,Independent -- Mincho Kuminev,Independent – Mincho Kuminev,Independent -- Mincho Kuminev,none,no family,,,,,,,,,,,,,10,2774,12
BGR,Bulgaria,KPB,Communist Party of Bulgaria,Komunisticheska Partiya na Balgariya,Komunisticheska Partiya na Balgariya,com,Communist/Socialist,0.3684,1.7368,7.8289,2.8655,,,,,701,,763,,10,1570,14
BGR,Bulgaria,KR,Coalition of the Rose,Koalitsiya na Rozata,Koalitsiya na Rozata,soc,Social democracy,3.3,3.5,3.5,8.1,,,,,,,,,10,2179,11
BGR,Bulgaria,KSII,Simeon II Coalition,Koalitsiya Simeon II,Koalitsiya Simeon II,spec,Special issue,6.86,6.29,6.33,7.7833,,,,,,,,2006,10,15,16
BGR,Bulgaria,KzB|DL,Coalition for Bulgaria | Democratic Left,Koalitsiya za Balgariya | Demokratichna Levitsa,Koalitsiya za Balgariya | Demokratichna Levitsa,soc,Social democracy,2.8982,2.9629,5.741,8.6402,80221,,1100300,,702,,841,2003,10,1160,11
BGR,Bulgaria,Lider,Lider,Lider,Lider,lib,Liberal,6.0,6.7,3.6,8.7,,,,,,,,2011,10,566,6
BGR,Bulgaria,NDSV,National Movement Simeon II,Natsionalno Dvizhenie Simeon Vtori,Natsionalno Dvizhenie Simeon Vtori,lib,Liberal,5.7567,5.8948,4.008,9.3468,80902,32,1100400,,,,946,2001,10,544,6
BGR,Bulgaria,NFSB,National Front for the Salvation of Bulgaria,Natsionalen Front za Spasenie na Balgariya,Natsionalen Front za Spasenie na Balgariya,right,Right-wing,8.8,5.9,8.5,2.3,,,,,,,,,10,2211,40
BGR,Bulgaria,NV,New Times,Novoto vreme,Novoto vreme,eco,Green/Ecologist,2.5,2.5,1.8,6.5,,,,,,,,,10,2180,19
BGR,Bulgaria,ODS,United Democratic Forces,Obedineni Demokratichni Sili,Obedineni Demokratichni Sili,con,Conservative,6.9611,6.917,3.8431,9.7427,80411,,,,706,,972,2002,10,784,26
BGR,Bulgaria,OT-SII,Union for Tzar [Simeon II],Obedinenie za Tsar [Simeon II],Obedinenie za Tsar [Simeon II],spec,Special issue,,,,,,,,,,,,,10,1149,16
BGR,Bulgaria,PBSD,Party of Bulgarian Social Democrats,Partiya Balgarski Sotsialdemokrati,Partiya Balgarski Sotsialdemokrati,soc,Social democracy,3.7778,4.6316,3.4211,9.0,,,,,703,,815,,10,1161,11
BGR,Bulgaria,PKE,"Political Club ""Ecoglasnost""","Politicheski Klub ""Ekoglasnost""","Politicheski Klub ""Ekoglasnost""",eco,Green/Ecologist,2.5,2.5,1.8,6.5,80110,,,,,,,,10,1548,19
BGR,Bulgaria,PS,Patriotic Union,Patriotichen Suyuz,Patriotichen Suyuz,con,Conservative,7.4,6.4,7.0,7.9,,,,,,,,,10,2177,26
BGR,Bulgaria,R,Revival,Vazrazhdane,Vazrazhdane,right,Right-wing,8.8,5.9,8.5,2.3,,,,,,,,,10,2640,40
BGR,Bulgaria,RB,Reformist Bloc,Reformatorski Blok,Reformatorski Blok,con,Conservative,7.4,6.4,7.0,7.9,,,,,,,,,10,2363,26
BGR,Bulgaria,RZS,"Order, Lawfulness and Justice","Red, zakonnost i spravedlivost","Red, zakonnost i spravedlivost",right,Right-wing,8.8,5.9,8.5,2.3,,,1100601,,,,,2012,10,636,40
BGR,Bulgaria,RzB,Republicans for Bulgaria,Republikantsi za Balgariya,Republikantsi za Balgariya,con,Conservative,7.4,6.4,7.0,7.9,,,,,,,,,10,2814,26
BGR,Bulgaria,SDS,Union of Democratic Forces,Suyuz na Demokratichnite Sili,Suyuz na Demokratichnite Sili,chr,Christian democracy,6.1111,5.7,7.1,8.3,80410,33,,,707,,,,10,423,3
BGR,Bulgaria,SDS-l,Union of Democratic Forces -- Liberal,Suyuz na Demokratichnite Sili – Liberali,Suyuz na Demokratichnite Sili -- Liberali,lib,Liberal,6.0,6.7,3.6,8.7,,,,,,,,,10,2175,6
BGR,Bulgaria,SDS-ts,Union of Democratic Forces -- Centre,Suyuz na Demokratichnite Sili – Tsentur,Suyuz na Demokratichnite Sili -- Tsentur,soc,Social democracy,3.3,3.5,3.5,8.1,,,,,,,,,10,2174,11
BGR,Bulgaria,SK,Blue Coalition,Sinyata Koalitsiya,Sinyata Koalitsiya,con,Conservative,7.4,6.4,7.0,7.9,,,1100001,,,,,,10,1254,26
BGR,Bulgaria,SNI,"""New Choice"" Union","Suyuz ""Nov izbor""","Suyuz ""Nov izbor""",lib,Liberal,6.0,6.7,3.6,8.7,,,,,,,,,10,2176,6
BGR,Bulgaria,VMRO,IMRO -- Bulgarian National Movement,VMRO – Balgarsko Natsionalno Dvizhenie,VMRO -- Balgarsko Natsionalno Dvizhenie,right,Right-wing,8.8,5.9,8.5,2.3,,,,,,,,,10,2212,40
BGR,Bulgaria,Volya,Will,Volya,Volya,lib,Liberal,6.0,6.7,3.6,8.7,,,,,,,,,10,2637,6
BGR,Bulgaria,ZNS,Agrarian People's Union,Zemedelski Naroden Suyuz,Zemedelski Naroden Suyuz,agr,Agrarian,5.5263,5.7895,5.9398,8.9474,80810,,,,704,,867,,10,353,2
BGR,Bulgaria,ZP,Green Party of Bulgaria,Zelena Partiya,Zelena Partija,eco,Green/Ecologist,5.5556,2.5,1.8,6.5,,,,,705,,,,10,963,19
BGR,Bulgaria,ZS-AS,"Agrarian Union ""Aleksandar Stamboliyski""","Zemedelski Suyuz ""Aleksandar Stamboliyski""","Zemedelski Suyuz ""Aleksandar Stamboliyski""",agr,Agrarian,5.3,4.9,6.5,5.4,80812,,,,,,,,10,529,2
BGR,Bulgaria,none,no party affiliation,no party affiliation,no party affiliation,none,no family,,,,,,,,,,,,,10,133,12
BGR,Bulgaria,todo,to be coded,to be coded,to be coded,none,no family,,,,,,,,,,,,,10,1464,12
CAN,Canada,BPC,Bloc Populaire Canadien,Bloc Populaire Canadien,Bloc Populaire Canadien,spec,Special issue,,,,,,,,,,,,,29,1307,16
CAN,Canada,BQ,Quebec Bloc,Bloc Québécois,Bloc Quebecois,soc,Social democracy,3.0215,3.1207,2.2063,,62901,,,,802,,5213,,29,448,11
CAN,Canada,CCF|NDP,Co-operative Commonwealth Federation | New Democratic Party,Co-operative Commonwealth Federation | New Democratic Party,Co-operative Commonwealth Federation | New Democratic Party,soc,Social democracy,2.46,1.9195,1.1134,,62320,,,401,801,,5293,,29,296,11
CAN,Canada,CPC,Conservative Party of Canada,Conservative Party of Canada,Conservative Party of Canada,con,Conservative,8.6608,8.7668,9.0688,,,,,,,,5233,,29,1255,26
CAN,Canada,CP|LPP,Communist (Labour-Progressive) Party,Communist (Labour-Progressive) Party,Communist (Labour-Progressive) Party,com,Communist/Socialist,1.3,1.4,3.0,,,,,,,,,,29,556,14
CAN,Canada,GPC,Green Party of Canada,Green Party of Canada,Green Party of Canada,eco,Green/Ecologist,1.9018,2.2467,2.0327,,,,,,,,5253,,29,1259,19
CAN,Canada,L,Labour Party,Labour Party,Labour Party,soc,Social democracy,3.3,3.5,3.5,,,,,,,,,,29,2427,11
CAN,Canada,L-P,Liberal-Progressive,Liberal-Progressive,Liberal-Progressive,lib,Liberal,6.0,6.7,3.6,,,,,,,,,,29,2011,6
CAN,Canada,LL,Liberal-Labour,Liberal-Labour,Liberal-Labour,lib,Liberal,6.0,6.7,3.6,,,,,,,,,,29,2085,6
CAN,Canada,LP,Liberal Party of Canada,Liberal Party of Canada,Liberal Party of Canada,lib,Liberal,5.0552,5.3509,3.4615,,62420,,,402,803,,5273,,29,368,6
CAN,Canada,NPC,National Party of Canada,National Party of Canada,National Party of Canada,soc,Social democracy,3.3,3.5,3.5,,,,,,,,,,29,2142,11
CAN,Canada,PCP,Progressive Conservative Party of Canada,Progressive Conservative Party of Canada,Progressive Conservative Party of Canada,con,Conservative,6.7112,6.9659,5.997,,62620,,,403,804,,5313,,29,794,26
CAN,Canada,PP,People's Party of Canada,People's Party of Canada,People's Party of Canada,right,Right-wing,8.8,5.9,8.5,,,,,,,,,,29,2791,40
CAN,Canada,PPC,Progressive Party of Canada,Progressive Party of Canada,Progressive Party of Canada,agr,Agrarian,5.3,4.9,6.5,,,,,,,,,,29,2566,2
CAN,Canada,PR,Rhinoceros Party,Parti Rhinoceros,Parti Rhinoceros,spec,Special issue,,,,,,,,,,,,,29,2148,16
CAN,Canada,RP,Reconstruction Party of Canada,Reconstruction Party of Canada,Reconstruction Party of Canada,con,Conservative,7.4,6.4,7.0,,,,,,,,,,29,2565,26
CAN,Canada,RPC,Reform Party of Canada,Reform Party of Canada,Reform Party of Canada,con,Conservative,8.7748,8.7668,9.0688,,62621,,,,805,,5233,,29,897,26
CAN,Canada,SCR,Social Credit Rally,Ralliement créditiste,Ralliement creditiste,spec,Special issue,,,,,,,,,,,,,29,677,16
CAN,Canada,SSC,Social Credit Party of Canada,Social Credit Party of Canada,Social Credit Party of Canada,con,Conservative,7.8,6.4,7.0,,62951,,,404,,,,,29,1392,26
CAN,Canada,UE,Union of Electors,Union [Candidats] des électeurs,Union [Candidats] des electeurs,spec,Special issue,,,,,,,,,,,,,29,2162,16
CAN,Canada,etc,others,others,others,none,no family,,,,,,,,,,,,,29,2577,12
CAN,Canada,no-seat,no seat,no seat,no seat,none,no family,,,,,,,,,,,,,29,2067,12
CAN,Canada,none,no party affiliation,no party affiliation,no party affiliation,none,no family,,,,,,,,,,,,,29,1189,12
CHE,Switzerland,BDP,Conservative Democratic Party of Switzerland,Bürgerlich–Demokratische Partei (BDP) Graubünden,Buergerlich--Demokratische Partei (BDP) Graubuenden,con,Conservative,7.4,6.4,7.0,7.9,,,,,,,,3612,40,1213,26
CHE,Switzerland,BHB,Young Peasants Movement,Bauernheimatbewegung – Jeunes paysans,Bauernheimatbewegung -- Jeunes paysans,eco,Green/Ecologist,2.5,2.5,1.8,6.5,,,,,,,,,40,1957,19
CHE,Switzerland,CsP-PCS,Christian Social Party,Christlich-soziale Partei – Parti chrétien-social,Christlich-soziale Partei -- Parti chretien-social,chr,Christian democracy,6.2,5.7,7.1,8.3,,,,,,,,3611,40,1012,3
CHE,Switzerland,DG,Democratic Group,Gruppe der Demokraten – Groupe des democrates,Gruppe der Demokraten -- Groupe des democrates,soc,Social democracy,3.3,3.5,3.5,8.1,,,,,,,,,40,886,11
CHE,Switzerland,EDU-UDF,Federal Democratic Union of Switzerland,Eidgenössisch-Demokratische Union – Union Démocratique Fédérale,Eidgenoessisch-Demokratische Union -- Union Democratique Federale,con,Conservative,8.6579,6.3816,9.4247,0.9868,43711,,,,,,7996,3608,40,1318,26
CHE,Switzerland,EJ,Agreement Jura,Entente jurassienne,Entente jurassienne,code,to be coded,,,,,,,,,,,,,40,1964,28
