id,cabinet_id,party_id,pm,data_source,description,comment
2856,1122,1862,0,"knesset, reuters",Bridge (One) minister Levy resigned from cabinet on 29 July 2002 over disagreement on budget cuts. ,
2857,1123,678,1,knesset,,
2858,1123,788,0,knesset,,
2859,1123,1863,0,knesset,,
2860,1123,277,0,knesset,,
2861,1123,244,0,"knesset, reuters","One Israel (MHH, One, Meimad) ministers resigned on 30 Oktober 2002 after a dispute over funding for Jewish settlements.",
2862,1124,678,1,knesset,,
2863,1124,788,0,knesset,,
2864,1124,1863,0,knesset,,
2865,1124,277,0,knesset,,
2866,1131,1870,1,knesset,,
2867,1131,244,0,knesset,,
2868,1131,788,0,knesset,,
2869,1131,1873,0,knesset,,
2870,1132,1873,0,knesset,,
2871,1132,1870,1,knesset,,
2872,1132,788,0,knesset,,
2873,1132,244,0,knesset,,
2874,1132,1816,0,"knesset, reuters",Israel is our home (YB) ministers resigned on 16 January 2008 following disagreement over cabinet's negotiations with the Palestinian National Authority. ,
2875,1133,244,0,knesset,,
2876,1133,1870,1,"knesset, reuters",,
2877,1133,788,0,knesset,,
2878,1133,1873,0,knesset,,
2879,1125,678,1,knesset,,
2880,1125,1850,0,knesset,,
2881,1125,1357,0,knesset,National Union (HaLe) withdrew from cabinet on 6 June 2004 because of disagreements over PM Sharon's Disengagement Plan.,
2882,1125,214,0,knesset,,
2883,1126,678,1,knesset,,
2884,1126,1850,0,"knesset, reuters",,
2885,1126,214,0,"knesset, reuters",National Religious Party (Mafdal) withdrew from coalition on 9 November 2004 following disagreement over PM Sharon's Disengagement Plan.,
2886,1128,678,1,knesset,,
2887,1128,244,0,"knesset, reuters",Labor-Meimad (MHH) left the coalition on 23 November 2005 as PM Sharon considered quitting Likud (L) to form a new centrist alliance.,
2888,1129,678,1,knesset,,
2889,1129,1870,0,knesset,,
2890,1107,214,0,knesset,,
2891,1134,678,1,knesset,,
2892,1134,214,0,knesset,,
2893,1134,2321,0,knesset,There is a Future (YA) ministers resigned on 2 December 2014 after PM Netanyahu fired party leader Yair Lapid.,
2894,1134,2320,0,"knesset, reuters",The Movement (Hat) withdrew from coalition on 2 December 2014 after PM Netanyahu fired party leader Tzipi Livni.,
2896,1135,1870,1,knesset,,
2897,1135,788,0,knesset,,
2898,1135,1873,0,knesset,,
2899,1135,244,0,knesset,,
2900,932,1837,0,knesset,,
2901,1106,244,1,knesset,,
2902,1106,214,0,knesset,,
2903,1106,1168,0,knesset,,
2904,1106,1343,0,knesset,,
2905,1106,1822,0,knesset,,
2907,960,2355,0,knesset,,
2908,1138,244,1,knesset,,
2909,1138,1863,0,knesset,,
2912,1137,1821,0,knesset,,
2913,1137,244,1,knesset,,
2914,1137,1822,0,knesset,,
2915,1137,1831,0,knesset,,
2916,1136,244,1,knesset,,
2917,1136,1168,0,knesset,,
2918,1136,765,0,knesset,,
2919,1136,1343,0,knesset,,
2920,1136,214,0,knesset,,
2921,1106,1832,0,knesset,,Binyamin Mintz
2922,367,1539,0,pa-84,,
2923,826,1414,0,pa-84,,
2924,329,947,1,,,
2925,411,947,1,,,
2926,594,890,0,pa-84,,
2927,1139,133,1,reuters,,
2928,1140,1378,1,afp,,
2929,1140,723,0,dere,,
2930,1140,915,0,dere,,
2931,1140,1029,0,dere,,
2932,1140,1110,0,dere,,
2933,1140,1192,0,dere,,
2934,349,947,1,pa-84,,
2935,698,947,1,pa-84,,
2936,526,947,1,pa-84,,
2938,21,947,1,pa-84,,
2940,1141,1539,1,afp,,
2941,1141,1492,0,fragov,,
2942,1142,1086,0,pa-84,,
2943,1142,401,1,pa-84,,
2944,1142,1297,0,pa-84,,
2945,150,890,0,be-70,,
2946,330,1297,0,be-70,,
2947,355,1086,0,be-70,,
2948,355,890,1,be-70,,
2949,355,1539,0,be-70,,
2950,355,1297,0,be-70,,
2951,1143,901,1,reuters,,
2952,1144,2333,1,reuters,,
2953,1144,1587,0,reuters,,
2954,1144,706,0,reuters,,
2955,1145,1118,1,"reuters, yle",,
2956,1145,395,0,"reuters, yle",,
2957,1145,585,0,"reuters, yle",,
2958,1145,1463,0,"reuters, yle",,
2959,1115,788,0,knesset,,
2960,955,2312,0,knesset,,
2961,1146,512,1,reuters,,
2962,1146,664,0,"pnbbae, reuters",,
2963,1147,915,1,reuters,,
2964,1147,501,0,reuters,New Flemish Alliance (N-VA) withdrew from cabinet on 9 December 2018 after a dispute about immigration policy.,
2965,1147,723,0,reuters,,
2966,1147,1110,0,reuters,,
2967,1148,1539,1,pa-84,,
2968,1148,1492,0,pa-84,,
2969,1149,1154,0,reuters,,
2970,1149,904,1,reuters,,
2971,197,947,1,pa-84,,
2975,1150,1539,1,mueller,,
2976,636,2280,0,pa-84,,
2977,758,2280,0,pa-84,,
2978,1142,2280,0,pa-84,,
2979,367,1297,0,pa-84,,
2980,367,2280,1,pa-84,,
2981,104,2280,0,pa-84,,
2982,826,2280,1,pa-84,,
2983,32,2280,0,pa-84,,
2984,658,2280,0,pa-84,,
2985,557,2280,0,pa-84,,
2986,557,2358,0,pa-84,,
2987,400,2358,0,pa-84,,
2988,400,2280,0,pa-84,,
2989,400,1094,0,pa-84,,
2990,414,2280,0,pa-84,,
2991,414,890,0,pa-84,,
2992,397,2280,0,pa-84,,
2993,591,890,0,pa-84,,
2994,458,890,0,pa-84,,
2995,197,1094,0,pa-84,,
2996,1151,997,1,pacn,,
2997,1152,1666,1,leta,,
2998,1152,466,0,leta,,
2999,1152,521,0,leta,,
3000,72,509,0,pa-84,,
3001,1153,1541,1,sna,,
3002,1153,2363,0,sna,,
3003,1153,2364,0,sna,,
3004,1154,1120,1,reuters,,
3005,1154,5,0,reuters,,
3006,1154,2002,0,reuters,,
3007,1154,2647,0,reuters,,
3008,1155,678,1,reuters,,
3009,1155,214,0,reuters,,
3010,1156,1193,1,kyodo,,
3011,1156,837,0,kyodo,,
3012,1157,1592,1,reuters,25 MPs left Syriza party group and formed Popular Unity (LE) on 21 August 2015 after cabinet agreed to an international bailout.,
3013,1157,2091,0,reuters,,
3014,961,1862,0,afp,Foreign minister David Levy (Gesher) resigned on 4 January 1998 over handling of peace process.,
3015,961,976,0,reuters,,
3016,1158,678,1,reuters,,
3017,1158,277,0,reuters,,
3018,1158,279,0,reuters,,
3019,1158,976,0,reuters,,
3020,1158,788,0,reuters,,
3021,1158,214,0,reuters,,
3022,1159,678,1,reuters,,
3023,1159,788,0,reuters,,
3024,1159,214,0,reuters,,
3025,1159,277,0,reuters,,
3026,1159,279,0,reuters,,
3027,1159,976,0,reuters,,
3028,1160,113,1,err,,
3029,1160,1448,0,err,,
3030,1160,1597,0,err,,
3031,1161,678,1,afp,,
3032,1161,2410,0,afp,,
3033,1161,788,0,afp,,
3034,1161,214,0,afp,,
3035,1162,773,1,nyt,,
3036,1163,94,1,yle,,
3037,1163,1118,0,yle,,
3038,1163,200,0,yle,20 MPs left Finns Party (PS) on 13 June 2017 and formed New Alternative (UV) to continue cabinet membership.,
3039,1164,368,1,,,
3040,1165,368,1,,,
3041,1166,794,1,,,
3042,1167,368,1,,,
3043,1168,368,1,,,
3044,1169,794,1,,,
3045,1170,794,1,,,
3046,1171,794,1,,,
3047,1172,1605,1,reuters,,
3048,1173,901,1,dw,,
3049,1173,2572,0,"dw, reuters",People's Development Party (HDP) ministers resigned on 22 September 2015.,
3050,1173,408,0,dw,,
3051,1174,1411,1,reuters,,
3052,1174,154,0,reuters,,
3053,1174,184,0,reuters,,
3054,1174,215,0,reuters,,
3055,1175,1592,1,reuters,,
3056,1175,2091,0,reuters,ANEL leader Kammenos resigned on 13 January 2019 and ministers remaining in cabinet were expelled from the party.,
3057,1176,368,1,reuters,,
3058,1177,1273,1,afp,,
3059,1177,251,0,afp,,
3060,1178,904,1,,,
3061,1178,1461,0,,,
3062,1179,904,1,,,
3063,1179,1461,0,,,
3064,1179,892,0,,,
3065,1179,657,0,,,
3066,1180,904,1,,,
3067,1180,1461,0,,,
3068,1180,892,0,,,
3069,1180,657,0,,,
3070,1181,904,1,,,
3071,1181,1461,0,,,
3072,1181,892,0,,,
3073,1181,657,0,,,
3074,1182,1461,1,,,
3075,1183,904,1,,,
3076,1184,892,1,,,
3077,1185,657,1,,,
3078,1186,892,1,,,
3079,1186,2477,0,,,
3080,1187,904,1,,,
3081,1188,904,1,,,
3082,1189,657,1,,,
3083,1190,904,1,,,
3084,1191,786,1,,,
3085,1192,786,1,,,
3086,1193,904,1,,,
3087,1194,904,0,,,
3088,1194,892,1,,,
3089,1195,901,1,sns,,
3090,1196,528,1,ap,,
3091,1197,761,1,reuters,,
3092,1198,725,1,reuters,,
3093,1199,1219,1,,,
3094,1199,94,0,,,
3095,1199,395,0,,,
3096,1200,94,1,,,
3097,1200,1219,0,,,
3098,1201,1219,1,,,
3099,1201,94,0,,,
3100,1201,585,0,,,
3101,1202,1219,1,,,
3102,1202,94,0,,,
3103,1202,585,0,,,
3104,1203,94,1,,,
3105,1203,1118,0,,,
3106,1203,585,0,,,
3107,1203,1219,0,,,
3108,1204,1118,1,,,
3109,1204,94,0,,,
3110,1204,585,0,,,
3111,1204,1219,0,,,
3112,1205,94,1,,,
3113,1206,1219,1,,,
3114,1206,94,0,,,
3115,1207,94,1,,,
3116,1208,395,1,,,
3117,1209,94,1,,,
3118,1209,1118,0,,,
3119,1210,1118,1,,,
3120,1210,94,0,,,
3121,1211,1118,1,,,
3122,1211,94,0,,,
3123,1211,585,0,,,
3124,1211,1219,0,,,
3125,1212,750,0,afp,,
3126,1212,35,0,afp,,
3127,1212,26,0,afp,,
3128,1212,531,0,afp,,
3129,1213,1119,1,,,
3130,1214,94,1,,,
3131,1214,1219,0,,,
3132,1215,1119,1,,,
3133,1216,1219,1,,,
3134,1216,94,0,,,
3135,1217,1118,1,,,
3136,1217,585,0,,,
3137,1217,94,0,,,
3138,1217,1219,0,,,
3139,1218,1219,1,,,
3140,1218,94,0,,,
3141,1219,1219,1,,,
3142,1219,94,0,,,
3143,1219,585,0,,,
3144,1220,1118,1,,,
3145,1220,1219,0,,,
3146,1220,585,0,,,
3149,1221,94,0,,,
3150,1221,585,0,,,
3151,1221,2434,1,,,
3152,1222,104,1,,,
3153,1223,104,1,,,
3154,1224,647,1,,,
3155,1225,647,1,,,
3156,1226,702,1,,,
3157,1227,702,1,,,
3158,1228,647,1,,,
3159,1229,647,1,,,
3160,1230,1435,1,,,
3161,1230,2472,0,,,
3162,1231,1435,1,,,
3163,1231,2472,0,,,
3164,1232,647,1,,,
3165,1233,647,1,,,
3166,1234,2472,1,,,
3167,1234,1435,0,,,
3168,1235,647,1,,,
3169,1236,647,1,,,
3170,1237,1435,1,,,
3171,1237,2472,0,,,
3172,1238,647,1,,,
3173,1239,647,1,,,
3174,1240,647,1,,,
3175,1241,1629,1,,,
3176,1241,211,0,,,
3177,1242,1629,1,,,
3178,1242,211,0,,,
3179,1243,1629,1,,,
3180,1243,211,0,,,
3181,1244,1629,1,,,
3182,1244,211,0,,,
3183,1245,1605,1,,,
3184,1246,1629,1,,,
3185,1247,1605,1,,,
3186,1248,1605,1,,,
3187,1249,1605,1,,,
3188,1250,1605,1,,,
3189,1251,211,1,,,
3190,1252,211,1,,,
3191,1253,211,1,,,
3192,1254,405,1,,,
3193,1254,2539,0,,,
3194,1254,300,0,,,
3195,1254,1451,0,,,
3196,1254,2461,0,,,
3197,1255,300,1,,,
3198,1255,2539,0,,,
3199,1255,405,0,,,
3200,1256,300,1,,,
3201,1256,2539,0,,,
3202,1256,405,0,,,
3203,1256,2461,0,,,
3204,1256,944,0,,,
3205,1257,300,1,,,
3206,1257,2539,0,,,
3207,1257,405,0,,,
3208,1257,2461,0,,,
3209,1257,944,0,,,
3210,1258,2539,1,,,
3211,1258,300,0,,,
3212,1258,405,0,,,
3213,1259,405,1,,,
3214,1259,2539,0,,,
3215,1259,300,0,,,
3216,1260,300,1,,,
3217,1260,2539,0,,,
3218,1260,405,0,,,
3219,1261,2539,1,,,
3220,1261,300,0,,,
3221,1261,405,0,,,
3222,1262,2539,1,,,
3223,1262,300,0,,,
3224,1262,405,0,,,
3231,1265,2423,1,,,
3232,1265,63,0,,,
3233,1265,2422,0,,,
3234,1266,2423,1,,,
3235,1266,63,0,,,
3236,1267,2422,1,,,
3237,1267,2423,0,,,
3238,1267,63,0,,,
3239,1268,63,1,,,
3240,1268,2423,0,,,
3241,1268,2422,0,,,
3242,1269,2423,1,,,
3243,1269,2422,0,,,
3244,1269,63,0,,,
3245,1270,2423,1,,,
3246,1270,2422,0,,,
3247,1270,63,0,,,
3248,1271,2423,1,,,
3249,1271,63,0,,,
3250,1272,2423,1,,,
3251,1272,63,0,,,
3252,1273,2423,1,,,
3253,1273,63,0,,,
3254,1274,2423,1,,,
3255,1274,63,0,,,
3256,1275,2423,1,,,
3257,1275,63,0,,,
3258,1276,2423,1,,,
3259,1276,2422,0,,,
3260,1276,63,0,,,
3261,1277,2423,1,,,
3262,1277,2422,0,,,
3263,1277,63,0,,,
3264,1278,2423,1,,,
3265,1278,63,0,,,
3266,1279,2423,1,,,
3267,1279,63,0,,,
3268,1279,2422,0,,,
3269,1280,2423,1,,,
3270,1280,63,0,,,
3271,1280,2422,0,,,
3272,1281,2423,1,,,
3273,1281,63,0,,,
3274,1281,2422,0,,,
3275,1282,2423,1,,,
3276,1282,63,0,,,
3277,1282,2422,0,,,
3278,1283,2423,1,,,
3279,1284,2423,1,,,
3280,1285,2423,1,,,
3281,1286,773,1,,,
3282,1286,2479,0,,,
3283,1286,1017,0,,,
3284,1287,773,1,,,
3285,1287,1556,0,,,
3286,1287,659,0,,,
3287,1287,1017,0,,,
3288,1288,773,1,,,
3289,1288,1556,0,,,
3290,1288,659,0,,,
3291,1288,1017,0,,,
3292,1289,2479,1,,,
3293,1289,773,0,,,
3294,1289,659,0,,,
3295,1289,1017,0,,,
3296,1290,1556,1,,,
3297,1291,773,1,,,
3298,1292,1556,1,nyt,,
3299,1293,773,1,,,
3300,1294,773,1,,,
3301,1295,2501,1,,,
3302,1295,773,0,,,
3303,1295,2508,0,,,
3307,1297,300,1,,,
3308,1297,2461,0,,,
3309,1297,405,0,,,
3310,1298,1435,1,,,
3311,1298,2472,0,,,
3312,1299,104,1,,,
3313,1300,2423,1,,,
3314,1301,2423,1,,,
3315,1301,2422,0,,,
3316,1220,94,0,,,
3317,1305,1539,1,,,
3318,1305,401,0,,,
3319,1305,686,0,,,
3320,1306,401,1,,,
3321,1306,1539,0,,,
3322,1306,686,0,,,
3323,1307,1539,1,,,
3324,1307,401,0,,,
3325,1307,686,0,,,
3326,1308,2469,1,,,
3327,1309,2469,1,,,
3328,1310,2469,1,,,
3329,1311,2471,1,,,
3330,1312,2471,1,,,
3331,1313,2471,1,,,
3332,1314,2469,1,,,
3333,1315,2469,1,,,
3334,1316,878,1,,,
3335,1317,878,1,nyt,,
3336,1318,878,1,,,
3337,1319,2469,1,,,
3338,1320,2471,1,,,
3339,1321,2471,1,,,
3340,1322,2471,1,,,
3341,1323,2469,1,,,
3342,1324,2469,1,,,
3343,1325,2469,1,,,
3344,1326,2469,1,,,
3345,1360,1605,1,,,
3346,1361,211,1,,,
3347,1362,1605,1,,,
3348,1363,1605,1,,,
3349,1364,1605,1,,,
3350,1365,1605,1,,,
3351,1366,1605,1,,,
3352,1367,1605,1,,,
3353,1370,892,1,,,
3354,1369,786,1,,,
3355,1369,2608,0,,,
3356,1368,2608,1,,,
3357,1368,786,0,,,
3358,1368,657,0,,,
3359,1371,786,1,,,
3360,1371,2608,0,,,
3361,1374,2423,1,,,
3362,1376,2423,1,,,
3363,1375,2423,1,,,
3364,1373,2423,1,,,
3365,1372,2423,1,,,
3366,1377,2423,1,,,
3367,1378,647,1,,,
3368,1384,1435,1,,,
3369,1384,2472,0,,,
3370,1383,2472,1,,,
3371,1383,1435,0,,,
3372,1382,647,1,,,
3373,1380,647,1,,,
3376,1379,647,0,,,
3377,1379,1435,1,,,
3378,1381,647,1,,,
3379,1385,647,1,,,
3381,1386,647,1,,,
3382,1387,401,1,,,
3383,1387,2587,0,,,
3384,1387,2585,0,,,
3385,1388,2587,1,,,
3386,1388,401,0,,,
3387,1388,2585,0,,,
3388,1406,1539,1,bbe-21,,
3389,1406,1492,0,bbe-21,,
3390,1406,2813,0,bbe-21,,
3391,1407,466,1,reuters,,
3392,1407,1666,0,reuters,,
3393,1407,521,0,reuters,,
3394,1408,2197,1,ap,,
3395,1408,2615,0,ap,,
3396,1408,276,0,ap,,
3397,1409,401,1,,,
3398,1409,2587,0,,,
3399,1409,2590,0,,,
3400,1390,401,1,,,
3401,1390,2587,0,,,
3402,1390,2590,0,,,
3403,1391,2590,1,,,
3404,1391,401,0,,,
3405,1391,2587,0,,,
3406,1391,2585,0,,,
3407,1392,2585,0,,,
3408,1392,2590,1,,,
3409,1392,401,0,,,
3410,1392,2587,0,,,
3411,1393,401,1,,,
3412,1393,2587,0,,,
3413,1393,2585,0,,,
3414,1393,2594,0,,,
3415,1394,401,1,,,
3416,1394,2585,0,,,
3417,1394,2594,0,,,
3418,1395,2587,1,,,
3419,1395,2585,0,,,
3420,1395,2594,0,,,
3421,1395,401,0,,,
3422,1396,2594,1,,,
3423,1397,2587,1,,,
3424,1397,401,0,,,
3425,1397,2581,0,,,
3426,1398,2594,0,,,
3427,1398,2585,0,,,
3428,1398,401,1,,,
3429,1398,2587,0,,,
3430,1399,2581,1,,,
3431,1399,401,0,,,
3432,1399,2585,0,,,
3433,1399,2587,0,,,
3434,1400,2594,1,,,
3435,1400,401,0,,,
3436,1400,2585,0,,,
3437,1400,2587,0,,,
3438,1402,2594,1,,,
3439,1402,1539,0,,,
3440,1402,401,0,,,
3441,1402,2581,0,,,
3442,1402,2593,0,,,
3443,1403,2594,1,,,
3444,1403,401,0,,,
3445,1403,1539,0,,,
3446,1403,2581,0,,,
3447,1404,2581,1,,,
3448,1404,2594,0,,,
3449,1404,401,0,,,
3450,1404,1539,0,,,
3451,1404,2585,0,,,
3452,1404,2587,0,,,
3453,1405,2594,1,ws,,
3454,1359,401,1,,,
3455,1359,2594,0,,,
3456,1359,2587,0,,,
3457,1358,2585,0,,,
3458,1358,2581,0,,,
3459,1358,2587,0,,,
3460,1358,2594,0,,,
3461,1358,947,1,,,
3462,1357,2585,0,,,
3463,1357,401,0,,,
3464,1357,2587,0,,,
3465,1357,2581,0,,,
3466,1357,947,1,,,
3467,1356,2587,1,,,
3468,1356,2581,0,,,
3469,1356,2585,0,,,
3470,1356,401,0,,,
3471,1356,2594,0,,,
3472,1355,2594,1,,,
3473,1355,2587,0,,,
3474,1355,2581,0,,,
3475,1355,401,0,,,
3476,1355,2585,0,,,
3477,1354,2587,1,,,
3478,1354,2581,0,,,
3479,1354,401,0,,,
3480,1353,2581,1,,,
3481,1353,2587,0,,,
3482,1352,401,1,,,
3483,1352,2594,0,,,
3484,1352,2587,0,,,
3485,1351,2594,1,,,
3486,1351,401,0,,,
3487,1350,2594,1,,,
3488,1350,401,0,,,
3489,1350,2587,0,,,
3490,1350,2585,0,,,
3491,1348,401,1,,,
3492,1348,2594,0,,,
3493,1348,2585,0,,,
3494,1348,2587,0,,,
3495,1347,2587,1,,,
3496,1347,2594,0,,,
3497,1347,401,0,,,
3498,1347,2585,0,,,
3499,1347,2581,0,,,
3500,1345,2594,1,,,
3501,1345,2587,0,,,
3502,1345,401,0,,,
3503,1345,2585,0,,,
3504,1345,2581,0,,,
3505,1344,2587,1,,,
3506,1344,401,0,,,
3507,1344,2581,0,,,
3508,1344,2594,0,,,
3509,1344,2585,0,,,
3510,1343,401,1,,,
3511,1343,2594,0,,,
3512,1343,2587,0,,,
3513,1343,2585,0,,,
3514,1342,2587,1,,,
3515,1342,2594,0,,,
3516,1342,2583,0,,,
3517,1342,2585,0,,,
3518,1342,2581,0,,,
3519,1342,401,0,,,
3520,1341,401,1,,,
3521,1341,2587,0,,,
3522,1341,2585,0,,,
3523,1341,2594,0,,,
3524,1340,2587,1,,,
3525,1340,2585,0,,,
3526,1340,2594,0,,,
3527,1340,401,0,,,
3528,1340,2581,0,,,
3529,1340,2583,0,,,
3530,1338,2587,1,,,
3531,1338,2585,0,,,
3532,1338,2581,0,,,
3533,1338,2583,0,,,
3534,1337,401,1,,,
3535,1337,2594,0,,,
3536,1337,2585,0,,,
3537,1337,2581,0,,,
3538,1336,2594,1,,,
3539,1336,401,0,,,
3540,1336,2587,0,,,
3541,1336,2585,0,,,
3542,1335,401,1,,,
3543,1335,2594,0,,,
3544,1335,2585,0,,,
3545,1334,401,1,,,
3546,1334,2594,0,,,
3547,1335,2587,0,,,
3548,1334,2587,0,,,
3549,1334,2585,0,,,
3550,1333,401,1,,,
3551,1333,2594,0,,,
3552,1333,2585,0,,,
3553,1333,2587,0,,,
3554,1332,401,1,,,
3555,1332,2587,0,,,
3556,1332,2585,0,,,
3557,1332,2581,0,,,
3558,1331,401,1,,,
3559,1331,2585,0,,,
3560,1331,2594,0,,,
3561,1331,2587,0,,,
3562,1330,2587,1,,,
3563,1330,401,0,,,
3564,1330,2581,0,,,
3565,1330,2585,0,,,
3566,1329,2594,1,,,
3567,1329,401,0,,,
3568,1329,2581,0,,,
3569,1329,2585,0,,,
3570,1328,947,1,,,
3571,1328,401,0,,,
3572,1328,2587,0,,,
3573,1328,2581,0,,,
3574,1328,2585,0,,,
3575,1327,401,1,,,
3576,1327,2587,0,,,
3577,1327,2585,0,,,
3578,1304,401,1,,,
3579,1304,2587,0,,,
3580,1304,2585,0,,,
3581,1304,2583,0,,,
3582,1337,2617,0,,,
3583,1336,2617,0,,,
3584,1335,2617,0,,,
3585,1334,2617,0,,,
3586,1333,2617,0,,,
3587,1331,2618,0,,,
3588,1329,2618,0,,,
3589,1328,2618,0,,,
3590,1401,2594,1,,,
3591,1401,401,0,,,
3592,1401,2581,0,,,
3593,1401,1539,0,,,
3594,1401,2587,0,,,
3595,1401,2585,0,,,
3596,1346,2581,0,,,
3597,1346,401,0,,,
3598,1346,2587,1,,,
3599,1346,2594,0,,,
3600,1346,2585,0,,,
3601,1410,2581,0,,,
3602,1410,401,0,,,
3603,1410,2587,1,,,
3604,1410,2594,0,,,
3605,1410,2585,0,,,
3606,1303,401,1,,,
3607,1303,2587,0,,,
3608,1303,2585,0,,,
3609,1303,2594,0,,,
3610,1304,2594,0,,,
3611,1302,2587,0,,,
3612,1302,401,1,,,
3613,1302,2594,0,,,
3614,1302,2581,0,,,
3615,1411,2587,0,,,
3616,1411,401,1,,,
3617,1411,2590,0,,,
3618,1412,401,0,,,
3619,1412,2587,0,,,
3620,1412,2585,0,,,
3621,1412,2590,1,,,
3622,1413,401,1,,,
3623,1413,2594,0,,,
3624,1413,2587,0,,,
3625,1394,2587,0,,,
3626,1396,2587,0,,,
3627,1396,401,0,,,
3628,1358,401,0,,,
3629,1414,2581,0,,,
3630,1414,401,0,,,
3631,1414,2587,1,,,
3632,1414,2585,0,,,
3633,1414,2583,0,,,
3634,1415,2587,1,,,
3635,1415,401,0,,,
3636,1415,1539,0,,,
3637,1415,2581,0,,,
3638,1415,2594,0,,,
3639,1415,2617,0,,,
3640,1416,947,1,,,
3641,1416,401,0,,,
3642,1416,1539,0,,,
3643,1416,2617,0,,,
3644,1416,2594,0,,,
3645,1421,645,1,afp,,
3647,1423,2440,1,,,
3648,1424,2440,1,,,
3649,1425,2561,1,,,
3650,1426,2561,1,,,
3651,1426,1455,0,,,
3653,1427,1342,1,,,
3654,1428,1342,1,,,
3655,1429,1455,1,,,
3656,1430,1342,1,,,
3657,1431,1455,1,,,
3658,1431,1342,0,,,
3659,1432,1455,1,,,
3660,1432,228,0,,,
3661,1433,228,0,,,
3662,1433,1455,1,,,
3663,1435,1455,1,,,
3664,1434,1342,1,,,
3665,1436,1455,1,,,
3666,1436,1342,0,,,
3667,1436,228,0,,,
3669,1438,2447,1,,,
3670,1439,2447,1,,,
3671,1440,2447,1,,,
3672,1441,280,1,,,
3673,1442,280,1,,,
3674,1443,280,1,,,
3675,1444,280,1,,,
3676,1445,280,1,,,
3677,1446,2447,1,,,
3678,1447,2527,1,,,
3679,1447,2453,0,,,
3680,1448,2527,1,,,
3681,1449,2450,1,,,
3682,1450,2527,1,,,
3683,1449,2456,0,,,
3684,1451,2527,1,,,
3685,1451,2140,0,,,
3686,1452,2527,1,,,
3687,1452,2140,0,,,
3688,1453,2527,1,,,
3689,1453,2455,0,,,
3690,1453,701,0,,,
3691,1454,701,0,,,
3692,1454,2527,1,,,
3693,1455,2527,1,,,
3694,1455,701,0,,,
3695,1456,26,0,swiss,,
3696,1457,531,0,swiss,,
3697,1458,26,0,swiss,,
3698,1459,531,0,swiss,,
3704,1463,458,0,swiss,,
3705,1464,26,0,swiss,,
3706,1457,26,0,swiss,,
3707,1456,531,0,swiss,,
3708,1458,531,0,swiss,,
3709,1459,26,0,swiss,,
3711,1463,26,0,swiss,,
3712,1464,531,0,swiss,,
3713,1463,531,0,swiss,,
3714,1464,458,0,swiss,,
3715,1465,26,0,swiss,,
3716,1465,531,0,swiss,,
3717,1466,368,1,,,
3718,1467,368,1,,,
3719,1468,368,1,,,
3720,1469,794,1,,,
3721,1474,1003,1,,,
3722,1472,984,1,,,
3723,1473,984,1,,,
3724,1470,1003,1,,,
3725,1471,984,1,,,
3726,1475,585,0,,,
3727,1475,2434,1,,,
3728,1475,94,0,,,
3729,1476,647,1,,,
3730,1477,729,1,,,
3731,1478,534,1,nyt,,
3732,1479,590,1,,,
3733,1480,1128,1,,,
3734,1481,1128,1,,,
3735,1482,1455,1,afp,,
3736,1482,1342,0,afp,,
3737,1483,220,1,reuters,,
3738,1483,1620,0,reuters,,
3739,1483,1072,0,reuters,,
3740,1483,2624,0,reuters,,
3741,1484,1393,1,reuters,,
3742,1485,973,1,reuters,,
3743,1485,1013,0,reuters,,
3744,1486,678,1,afp,,
3745,1486,2410,0,afp,,
3746,1486,1816,0,reuters,Defense Minister Lieberman announced his resignation on 14 November 2018 over policies towards the Gaza ceasefire.,
3747,1486,788,0,afp,,
3748,1486,214,0,afp,,
3749,1487,901,1,reuters,,
3750,1488,2423,1,,,
3751,1488,63,0,,,
3752,1489,773,1,reuters,,
3753,1490,1411,1,aap,,
3754,1490,184,0,aap,,
3755,1491,220,1,reuters,,
3756,1491,1072,0,reuters,,
3757,1491,1620,0,reuters,,
3758,1492,1575,1,,,
3759,1492,491,0,,,
3760,1493,645,1,,,
3761,1494,645,1,reuters,,
3762,1495,1137,1,afp,,
3763,1495,1448,0,afp,,
3764,1495,1597,0,afp,,
3765,1496,191,1,afp,,
3766,1496,1277,0,delfi,"Lithuanian Social Democratic Party (LSDP) withdrew support on 22 September 2017 in a party council vote. A majority of MPs from the party kept supporting the cabinet, formed the Social Democratic Labour Party (LSDDP) and parliamentary group split on 19 October 2017.",
3767,1497,1605,1,reuters,,
3768,1497,376,0,reuters,,
3769,1497,590,0,reuters,,
3770,1498,1539,1,reuters,,
3771,1498,2813,0,reuters,,
3772,1498,1492,0,reuters,,
3773,1499,997,1,afp,,
3774,1500,276,1,reuters,,
3775,1500,2615,0,reuters,,
3776,1501,382,1,reuters,,
3778,1501,2268,0,reuters,,
3779,1501,226,0,reuters,,
3781,1502,1342,1,reuters,,
3782,1502,2204,0,reuters,"Bright Future (BF) withdrew from the coalition over a ""breach of trust"".",
3783,1502,2633,0,reuters,,
3784,1503,1541,0,,,
3785,1503,982,0,ap,,
3786,1503,423,0,,,
3787,1505,1541,1,ap,,
3788,1505,2211,0,ap,,
3789,1504,1003,1,tom,,
3790,1506,1409,1,afp,,
3791,1506,742,0,afp,,
3792,1507,773,1,reuters,,
3793,1508,658,1,,,
3794,1508,509,0,,,
3795,1508,1492,0,,,
