country_name_short,country_name,election_date,start_date,cabinet_name,caretaker,cabinet_party,prime_minister,seats,election_seats_total,party_name_short,party_name,party_name_english,left_right,country_id,election_id,cabinet_id,previous_cabinet_id,party_id
LUX,Luxembourg,1919-10-26,1920-01-05,Reuter I,0,0,0,2,48,FV,Fräi Vollekspartei,Independent People's Party,,7,930,1447,,2451
LUX,Luxembourg,1919-10-26,1920-01-05,Reuter I,0,1,0,7,48,LL,Liberal Liga,Liberal League ,6.0,7,930,1447,,2453
LUX,Luxembourg,1919-10-26,1920-01-05,Reuter I,0,0,0,8,48,LSAP,Lëtzebuerger Sozialistesch Aarbechterpartei,Luxembourg Socialist Workers' Party,3.2895,7,930,1447,,701
LUX,Luxembourg,1919-10-26,1920-01-05,Reuter I,0,0,0,3,48,ONP,Onofhängeg Nationalpartei ,Independent National Party ,8.8,7,930,1447,,2450
LUX,Luxembourg,1919-10-26,1920-01-05,Reuter I,0,1,1,27,48,PD,Rietspartei,Party of the Right,7.4,7,930,1447,,2527
LUX,Luxembourg,1919-10-26,1920-01-05,Reuter I,0,0,0,1,48,one-seat,one seat,one seat,,7,930,1447,,2290
LUX,Luxembourg,1919-10-26,1921-04-15,Reuters II,0,0,0,2,48,FV,Fräi Vollekspartei,Independent People's Party,,7,930,1448,1447,2451
LUX,Luxembourg,1919-10-26,1921-04-15,Reuters II,0,0,0,7,48,LL,Liberal Liga,Liberal League ,6.0,7,930,1448,1447,2453
LUX,Luxembourg,1919-10-26,1921-04-15,Reuters II,0,0,0,8,48,LSAP,Lëtzebuerger Sozialistesch Aarbechterpartei,Luxembourg Socialist Workers' Party,3.2895,7,930,1448,1447,701
LUX,Luxembourg,1919-10-26,1921-04-15,Reuters II,0,0,0,3,48,ONP,Onofhängeg Nationalpartei ,Independent National Party ,8.8,7,930,1448,1447,2450
LUX,Luxembourg,1919-10-26,1921-04-15,Reuters II,0,1,1,27,48,PD,Rietspartei,Party of the Right,7.4,7,930,1448,1447,2527
LUX,Luxembourg,1919-10-26,1921-04-15,Reuters II,0,0,0,1,48,one-seat,one seat,one seat,,7,930,1448,1447,2290
LUX,Luxembourg,1925-03-01,1925-03-20,Prum,0,0,0,1,47,BMP,Baueren- a Mëttelstandspartei,Party of Farmers and the Middle Class,5.3,7,932,1449,1448,2536
LUX,Luxembourg,1925-03-01,1925-03-20,Prum,0,0,0,8,47,LSAP,Lëtzebuerger Sozialistesch Aarbechterpartei,Luxembourg Socialist Workers' Party,3.2895,7,932,1449,1448,701
LUX,Luxembourg,1925-03-01,1925-03-20,Prum,0,0,0,1,47,LiLe,Liberal Lénk,Left Liberals,6.0,7,932,1449,1448,2531
LUX,Luxembourg,1925-03-01,1925-03-20,Prum,0,1,1,3,47,ONP,Onofhängeg Nationalpartei ,Independent National Party ,8.8,7,932,1449,1448,2450
LUX,Luxembourg,1925-03-01,1925-03-20,Prum,0,0,0,2,47,ONV,Onofhängeg National Vereenegung,National Independent Union,8.8,7,932,1449,1448,2529
LUX,Luxembourg,1925-03-01,1925-03-20,Prum,0,0,0,22,47,PD,Rietspartei,Party of the Right,7.4,7,932,1449,1448,2527
LUX,Luxembourg,1925-03-01,1925-03-20,Prum,0,0,0,2,47,PIE,Parti des Indépendants de l'Est,Independents of the East,,7,932,1449,1448,2452
LUX,Luxembourg,1925-03-01,1925-03-20,Prum,0,0,0,3,47,RP,Gauche radicale / Parti radical,Radical Left / Radical Party,6.0,7,932,1449,1448,2533
LUX,Luxembourg,1925-03-01,1925-03-20,Prum,0,1,0,5,47,RSP,Radikal-Sozialistesch Partei,Radical Socialist Party ,6.0,7,932,1449,1448,2456
LUX,Luxembourg,1925-03-01,1926-07-16,Bech I,0,0,0,1,47,BMP,Baueren- a Mëttelstandspartei,Party of Farmers and the Middle Class,5.3,7,932,1450,1449,2536
LUX,Luxembourg,1925-03-01,1926-07-16,Bech I,0,0,0,8,47,LSAP,Lëtzebuerger Sozialistesch Aarbechterpartei,Luxembourg Socialist Workers' Party,3.2895,7,932,1450,1449,701
LUX,Luxembourg,1925-03-01,1926-07-16,Bech I,0,0,0,1,47,LiLe,Liberal Lénk,Left Liberals,6.0,7,932,1450,1449,2531
LUX,Luxembourg,1925-03-01,1926-07-16,Bech I,0,0,0,3,47,ONP,Onofhängeg Nationalpartei ,Independent National Party ,8.8,7,932,1450,1449,2450
LUX,Luxembourg,1925-03-01,1926-07-16,Bech I,0,0,0,2,47,ONV,Onofhängeg National Vereenegung,National Independent Union,8.8,7,932,1450,1449,2529
LUX,Luxembourg,1925-03-01,1926-07-16,Bech I,0,1,1,22,47,PD,Rietspartei,Party of the Right,7.4,7,932,1450,1449,2527
LUX,Luxembourg,1925-03-01,1926-07-16,Bech I,0,0,0,2,47,PIE,Parti des Indépendants de l'Est,Independents of the East,,7,932,1450,1449,2452
LUX,Luxembourg,1925-03-01,1926-07-16,Bech I,0,0,0,3,47,RP,Gauche radicale / Parti radical,Radical Left / Radical Party,6.0,7,932,1450,1449,2533
LUX,Luxembourg,1925-03-01,1926-07-16,Bech I,0,0,0,5,47,RSP,Radikal-Sozialistesch Partei,Radical Socialist Party ,6.0,7,932,1450,1449,2456
LUX,Luxembourg,1931-06-07,1932-04-11,Bech II,0,0,0,2,54,BMP,Baueren- a Mëttelstandspartei,Party of Farmers and the Middle Class,5.3,7,934,1451,1450,2536
LUX,Luxembourg,1931-06-07,1932-04-11,Bech II,0,0,0,15,54,LSAP,Lëtzebuerger Sozialistesch Aarbechterpartei,Luxembourg Socialist Workers' Party,3.2895,7,934,1451,1450,701
LUX,Luxembourg,1931-06-07,1932-04-11,Bech II,0,0,0,2,54,ONV,Onofhängeg National Vereenegung,National Independent Union,8.8,7,934,1451,1450,2529
LUX,Luxembourg,1931-06-07,1932-04-11,Bech II,0,1,1,26,54,PD,Rietspartei,Party of the Right,7.4,7,934,1451,1450,2527
LUX,Luxembourg,1931-06-07,1932-04-11,Bech II,0,0,0,1,54,PDPN,Fortschrëttlech-demokratesch Partei,Progressive Democratic Party of the North,6.0,7,934,1451,1450,2538
LUX,Luxembourg,1931-06-07,1932-04-11,Bech II,0,0,0,2,54,PIE,Parti des Indépendants de l'Est,Independents of the East,,7,934,1451,1450,2452
LUX,Luxembourg,1931-06-07,1932-04-11,Bech II,0,1,0,0,54,PL,Parti Libéral,Liberal Party,6.0,7,934,1451,1450,2140
LUX,Luxembourg,1931-06-07,1932-04-11,Bech II,0,0,0,2,54,RPMC,Radikal Partei (Marcel Cahen),Radical Party (Marcel Cahen),6.0,7,934,1451,1450,2535
LUX,Luxembourg,1931-06-07,1932-04-11,Bech II,0,0,0,4,54,RSP,Radikal-Sozialistesch Partei,Radical Socialist Party ,6.0,7,934,1451,1450,2456
LUX,Luxembourg,1937-06-06,1937-06-06,Bech III,1,0,0,2,55,DeLe,Demokratesch Lëscht,Democratic List ,6.0,7,936,1452,1451,2448
LUX,Luxembourg,1937-06-06,1937-06-06,Bech III,1,0,0,18,55,LSAP,Lëtzebuerger Sozialistesch Aarbechterpartei,Luxembourg Socialist Workers' Party,3.2895,7,936,1452,1451,701
LUX,Luxembourg,1937-06-06,1937-06-06,Bech III,1,0,0,1,55,PBMA,"Partei vun de Baueren, dem Mëttelstand an den Aarbechter","Free List of Peasants, Middle Classes and Workers",,7,936,1452,1451,2449
LUX,Luxembourg,1937-06-06,1937-06-06,Bech III,1,1,1,25,55,PD,Rietspartei,Party of the Right,7.4,7,936,1452,1451,2527
LUX,Luxembourg,1937-06-06,1937-06-06,Bech III,1,0,0,3,55,PIE,Parti des Indépendants de l'Est,Independents of the East,,7,936,1452,1451,2452
LUX,Luxembourg,1937-06-06,1937-06-06,Bech III,1,1,0,1,55,PL,Parti Libéral,Liberal Party,6.0,7,936,1452,1451,2140
LUX,Luxembourg,1937-06-06,1937-06-06,Bech III,1,0,0,5,55,PRL,Radikal-Liberal Partei,Radical Liberal Party ,6.0,7,936,1452,1451,2455
LUX,Luxembourg,1937-06-06,1937-11-05,Dupong-Krier I,0,0,0,2,55,DeLe,Demokratesch Lëscht,Democratic List ,6.0,7,936,1453,1452,2448
LUX,Luxembourg,1937-06-06,1937-11-05,Dupong-Krier I,0,1,0,18,55,LSAP,Lëtzebuerger Sozialistesch Aarbechterpartei,Luxembourg Socialist Workers' Party,3.2895,7,936,1453,1452,701
LUX,Luxembourg,1937-06-06,1937-11-05,Dupong-Krier I,0,0,0,1,55,PBMA,"Partei vun de Baueren, dem Mëttelstand an den Aarbechter","Free List of Peasants, Middle Classes and Workers",,7,936,1453,1452,2449
LUX,Luxembourg,1937-06-06,1937-11-05,Dupong-Krier I,0,1,1,25,55,PD,Rietspartei,Party of the Right,7.4,7,936,1453,1452,2527
LUX,Luxembourg,1937-06-06,1937-11-05,Dupong-Krier I,0,0,0,3,55,PIE,Parti des Indépendants de l'Est,Independents of the East,,7,936,1453,1452,2452
LUX,Luxembourg,1937-06-06,1937-11-05,Dupong-Krier I,0,0,0,1,55,PL,Parti Libéral,Liberal Party,6.0,7,936,1453,1452,2140
LUX,Luxembourg,1937-06-06,1937-11-05,Dupong-Krier I,0,1,0,5,55,PRL,Radikal-Liberal Partei,Radical Liberal Party ,6.0,7,936,1453,1452,2455
LUX,Luxembourg,1937-06-06,1938-02-07,Dupong-Krier II,0,0,0,2,55,DeLe,Demokratesch Lëscht,Democratic List ,6.0,7,936,1454,1453,2448
LUX,Luxembourg,1937-06-06,1938-02-07,Dupong-Krier II,0,1,0,18,55,LSAP,Lëtzebuerger Sozialistesch Aarbechterpartei,Luxembourg Socialist Workers' Party,3.2895,7,936,1454,1453,701
LUX,Luxembourg,1937-06-06,1938-02-07,Dupong-Krier II,0,0,0,1,55,PBMA,"Partei vun de Baueren, dem Mëttelstand an den Aarbechter","Free List of Peasants, Middle Classes and Workers",,7,936,1454,1453,2449
LUX,Luxembourg,1937-06-06,1938-02-07,Dupong-Krier II,0,1,1,25,55,PD,Rietspartei,Party of the Right,7.4,7,936,1454,1453,2527
LUX,Luxembourg,1937-06-06,1938-02-07,Dupong-Krier II,0,0,0,3,55,PIE,Parti des Indépendants de l'Est,Independents of the East,,7,936,1454,1453,2452
LUX,Luxembourg,1937-06-06,1938-02-07,Dupong-Krier II,0,0,0,1,55,PL,Parti Libéral,Liberal Party,6.0,7,936,1454,1453,2140
LUX,Luxembourg,1937-06-06,1938-02-07,Dupong-Krier II,0,0,0,5,55,PRL,Radikal-Liberal Partei,Radical Liberal Party ,6.0,7,936,1454,1453,2455
LUX,Luxembourg,1937-06-06,1940-05-10,Dupong I,0,0,0,2,55,DeLe,Demokratesch Lëscht,Democratic List ,6.0,7,936,1455,1454,2448
LUX,Luxembourg,1937-06-06,1940-05-10,Dupong I,0,1,0,18,55,LSAP,Lëtzebuerger Sozialistesch Aarbechterpartei,Luxembourg Socialist Workers' Party,3.2895,7,936,1455,1454,701
LUX,Luxembourg,1937-06-06,1940-05-10,Dupong I,0,0,0,1,55,PBMA,"Partei vun de Baueren, dem Mëttelstand an den Aarbechter","Free List of Peasants, Middle Classes and Workers",,7,936,1455,1454,2449
LUX,Luxembourg,1937-06-06,1940-05-10,Dupong I,0,1,1,25,55,PD,Rietspartei,Party of the Right,7.4,7,936,1455,1454,2527
LUX,Luxembourg,1937-06-06,1940-05-10,Dupong I,0,0,0,3,55,PIE,Parti des Indépendants de l'Est,Independents of the East,,7,936,1455,1454,2452
LUX,Luxembourg,1937-06-06,1940-05-10,Dupong I,0,0,0,1,55,PL,Parti Libéral,Liberal Party,6.0,7,936,1455,1454,2140
LUX,Luxembourg,1937-06-06,1940-05-10,Dupong I,0,0,0,5,55,PRL,Radikal-Liberal Partei,Radical Liberal Party ,6.0,7,936,1455,1454,2455
LUX,Luxembourg,1937-06-06,1944-11-23,Dupong II,1,1,1,0,55,CSV,Chrëschtlech Sozial Vollekspartei,Christian Social People's Party,6.4474,7,936,340,1455,1234
LUX,Luxembourg,1937-06-06,1944-11-23,Dupong II,1,0,0,2,55,DeLe,Demokratesch Lëscht,Democratic List ,6.0,7,936,340,1455,2448
LUX,Luxembourg,1937-06-06,1944-11-23,Dupong II,1,1,0,18,55,LSAP,Lëtzebuerger Sozialistesch Aarbechterpartei,Luxembourg Socialist Workers' Party,3.2895,7,936,340,1455,701
LUX,Luxembourg,1937-06-06,1944-11-23,Dupong II,1,0,0,1,55,PBMA,"Partei vun de Baueren, dem Mëttelstand an den Aarbechter","Free List of Peasants, Middle Classes and Workers",,7,936,340,1455,2449
LUX,Luxembourg,1937-06-06,1944-11-23,Dupong II,1,0,0,25,55,PD,Rietspartei,Party of the Right,7.4,7,936,340,1455,2527
LUX,Luxembourg,1937-06-06,1944-11-23,Dupong II,1,0,0,3,55,PIE,Parti des Indépendants de l'Est,Independents of the East,,7,936,340,1455,2452
LUX,Luxembourg,1937-06-06,1944-11-23,Dupong II,1,0,0,1,55,PL,Parti Libéral,Liberal Party,6.0,7,936,340,1455,2140
LUX,Luxembourg,1937-06-06,1944-11-23,Dupong II,1,0,0,5,55,PRL,Radikal-Liberal Partei,Radical Liberal Party ,6.0,7,936,340,1455,2455
LUX,Luxembourg,1945-10-21,1945-11-14,Dupong III,1,1,1,25,51,CSV,Chrëschtlech Sozial Vollekspartei,Christian Social People's Party,6.4474,7,144,174,340,1234
LUX,Luxembourg,1945-10-21,1945-11-14,Dupong III,1,1,0,9,51,DP,Demokratesch Partei,Democratic Party,6.5789,7,144,174,340,967
LUX,Luxembourg,1945-10-21,1945-11-14,Dupong III,1,1,0,5,51,KPL,Kommunistesch Partei Lëtzebuerg,Communist Party of Luxembourg,1.3,7,144,174,340,151
LUX,Luxembourg,1945-10-21,1945-11-14,Dupong III,1,1,0,11,51,LSAP,Lëtzebuerger Sozialistesch Aarbechterpartei,Luxembourg Socialist Workers' Party,3.2895,7,144,174,340,701
LUX,Luxembourg,1945-10-21,1945-11-14,Dupong III,1,0,0,1,51,PIE,Parti des Indépendants de l'Est,Independents of the East,,7,144,174,340,2452
LUX,Luxembourg,1945-10-21,1947-03-01,Dupong IV,0,1,1,25,51,CSV,Chrëschtlech Sozial Vollekspartei,Christian Social People's Party,6.4474,7,144,395,174,1234
LUX,Luxembourg,1945-10-21,1947-03-01,Dupong IV,0,1,0,9,51,DP,Demokratesch Partei,Democratic Party,6.5789,7,144,395,174,967
LUX,Luxembourg,1945-10-21,1947-03-01,Dupong IV,0,0,0,5,51,KPL,Kommunistesch Partei Lëtzebuerg,Communist Party of Luxembourg,1.3,7,144,395,174,151
LUX,Luxembourg,1945-10-21,1947-03-01,Dupong IV,0,0,0,11,51,LSAP,Lëtzebuerger Sozialistesch Aarbechterpartei,Luxembourg Socialist Workers' Party,3.2895,7,144,395,174,701
LUX,Luxembourg,1945-10-21,1947-03-01,Dupong IV,0,0,0,1,51,PIE,Parti des Indépendants de l'Est,Independents of the East,,7,144,395,174,2452
LUX,Luxembourg,1948-06-06,1948-07-14,Dupong V,0,1,1,22,51,CSV,Chrëschtlech Sozial Vollekspartei,Christian Social People's Party,6.4474,7,661,799,395,1234
LUX,Luxembourg,1948-06-06,1948-07-14,Dupong V,0,1,0,9,51,DP,Demokratesch Partei,Democratic Party,6.5789,7,661,799,395,967
LUX,Luxembourg,1948-06-06,1948-07-14,Dupong V,0,0,0,5,51,KPL,Kommunistesch Partei Lëtzebuerg,Communist Party of Luxembourg,1.3,7,661,799,395,151
LUX,Luxembourg,1948-06-06,1948-07-14,Dupong V,0,0,0,15,51,LSAP,Lëtzebuerger Sozialistesch Aarbechterpartei,Luxembourg Socialist Workers' Party,3.2895,7,661,799,395,701
LUX,Luxembourg,1951-06-03,1951-07-03,Dupong VI,0,1,1,21,52,CSV,Chrëschtlech Sozial Vollekspartei,Christian Social People's Party,6.4474,7,149,360,799,1234
LUX,Luxembourg,1951-06-03,1951-07-03,Dupong VI,0,0,0,8,52,DP,Demokratesch Partei,Democratic Party,6.5789,7,149,360,799,967
LUX,Luxembourg,1951-06-03,1951-07-03,Dupong VI,0,0,0,4,52,KPL,Kommunistesch Partei Lëtzebuerg,Communist Party of Luxembourg,1.3,7,149,360,799,151
LUX,Luxembourg,1951-06-03,1951-07-03,Dupong VI,0,1,0,19,52,LSAP,Lëtzebuerger Sozialistesch Aarbechterpartei,Luxembourg Socialist Workers' Party,3.2895,7,149,360,799,701
LUX,Luxembourg,1951-06-03,1953-12-29,Bech IV,0,1,1,21,52,CSV,Chrëschtlech Sozial Vollekspartei,Christian Social People's Party,6.4474,7,149,532,360,1234
LUX,Luxembourg,1951-06-03,1953-12-29,Bech IV,0,0,0,8,52,DP,Demokratesch Partei,Democratic Party,6.5789,7,149,532,360,967
LUX,Luxembourg,1951-06-03,1953-12-29,Bech IV,0,0,0,4,52,KPL,Kommunistesch Partei Lëtzebuerg,Communist Party of Luxembourg,1.3,7,149,532,360,151
LUX,Luxembourg,1951-06-03,1953-12-29,Bech IV,0,1,0,19,52,LSAP,Lëtzebuerger Sozialistesch Aarbechterpartei,Luxembourg Socialist Workers' Party,3.2895,7,149,532,360,701
LUX,Luxembourg,1954-05-30,1954-06-28,Bech V,0,1,1,26,52,CSV,Chrëschtlech Sozial Vollekspartei,Christian Social People's Party,6.4474,7,153,500,532,1234
LUX,Luxembourg,1954-05-30,1954-06-28,Bech V,0,0,0,6,52,DP,Demokratesch Partei,Democratic Party,6.5789,7,153,500,532,967
LUX,Luxembourg,1954-05-30,1954-06-28,Bech V,0,0,0,3,52,KPL,Kommunistesch Partei Lëtzebuerg,Communist Party of Luxembourg,1.3,7,153,500,532,151
LUX,Luxembourg,1954-05-30,1954-06-28,Bech V,0,1,0,17,52,LSAP,Lëtzebuerger Sozialistesch Aarbechterpartei,Luxembourg Socialist Workers' Party,3.2895,7,153,500,532,701
LUX,Luxembourg,1954-05-30,1958-03-29,Frieden,0,1,1,26,52,CSV,Chrëschtlech Sozial Vollekspartei,Christian Social People's Party,6.4474,7,153,544,500,1234
LUX,Luxembourg,1954-05-30,1958-03-29,Frieden,0,0,0,6,52,DP,Demokratesch Partei,Democratic Party,6.5789,7,153,544,500,967
LUX,Luxembourg,1954-05-30,1958-03-29,Frieden,0,0,0,3,52,KPL,Kommunistesch Partei Lëtzebuerg,Communist Party of Luxembourg,1.3,7,153,544,500,151
LUX,Luxembourg,1954-05-30,1958-03-29,Frieden,0,1,0,17,52,LSAP,Lëtzebuerger Sozialistesch Aarbechterpartei,Luxembourg Socialist Workers' Party,3.2895,7,153,544,500,701
LUX,Luxembourg,1959-02-01,1959-03-02,Werner I,0,1,1,21,52,CSV,Chrëschtlech Sozial Vollekspartei,Christian Social People's Party,6.4474,7,390,832,544,1234
LUX,Luxembourg,1959-02-01,1959-03-02,Werner I,0,1,0,11,52,DP,Demokratesch Partei,Democratic Party,6.5789,7,390,832,544,967
LUX,Luxembourg,1959-02-01,1959-03-02,Werner I,0,0,0,3,52,KPL,Kommunistesch Partei Lëtzebuerg,Communist Party of Luxembourg,1.3,7,390,832,544,151
LUX,Luxembourg,1959-02-01,1959-03-02,Werner I,0,0,0,17,52,LSAP,Lëtzebuerger Sozialistesch Aarbechterpartei,Luxembourg Socialist Workers' Party,3.2895,7,390,832,544,701
LUX,Luxembourg,1964-06-07,1964-07-15,Werner II,0,1,1,22,56,CSV,Chrëschtlech Sozial Vollekspartei,Christian Social People's Party,6.4474,7,579,491,832,1234
LUX,Luxembourg,1964-06-07,1964-07-15,Werner II,0,0,0,6,56,DP,Demokratesch Partei,Democratic Party,6.5789,7,579,491,832,967
LUX,Luxembourg,1964-06-07,1964-07-15,Werner II,0,0,0,5,56,KPL,Kommunistesch Partei Lëtzebuerg,Communist Party of Luxembourg,1.3,7,579,491,832,151
LUX,Luxembourg,1964-06-07,1964-07-15,Werner II,0,1,0,21,56,LSAP,Lëtzebuerger Sozialistesch Aarbechterpartei,Luxembourg Socialist Workers' Party,3.2895,7,579,491,832,701
LUX,Luxembourg,1964-06-07,1964-07-15,Werner II,0,0,0,2,56,MIP,Mouvement indépendant populaire,Popular Independent Movement,,7,579,491,832,1462
LUX,Luxembourg,1968-12-15,1969-02-06,Werner III,0,1,1,21,56,CSV,Chrëschtlech Sozial Vollekspartei,Christian Social People's Party,6.4474,7,166,101,491,1234
LUX,Luxembourg,1968-12-15,1969-02-06,Werner III,0,1,0,11,56,DP,Demokratesch Partei,Democratic Party,6.5789,7,166,101,491,967
LUX,Luxembourg,1968-12-15,1969-02-06,Werner III,0,0,0,6,56,KPL,Kommunistesch Partei Lëtzebuerg,Communist Party of Luxembourg,1.3,7,166,101,491,151
LUX,Luxembourg,1968-12-15,1969-02-06,Werner III,0,0,0,18,56,LSAP,Lëtzebuerger Sozialistesch Aarbechterpartei,Luxembourg Socialist Workers' Party,3.2895,7,166,101,491,701
LUX,Luxembourg,1974-05-26,1974-06-15,Thorn,0,0,0,18,59,CSV,Chrëschtlech Sozial Vollekspartei,Christian Social People's Party,6.4474,7,446,655,101,1234
LUX,Luxembourg,1974-05-26,1974-06-15,Thorn,0,1,1,14,59,DP,Demokratesch Partei,Democratic Party,6.5789,7,446,655,101,967
LUX,Luxembourg,1974-05-26,1974-06-15,Thorn,0,0,0,5,59,KPL,Kommunistesch Partei Lëtzebuerg,Communist Party of Luxembourg,1.3,7,446,655,101,151
LUX,Luxembourg,1974-05-26,1974-06-15,Thorn,0,1,0,17,59,LSAP,Lëtzebuerger Sozialistesch Aarbechterpartei,Luxembourg Socialist Workers' Party,3.2895,7,446,655,101,701
LUX,Luxembourg,1974-05-26,1974-06-15,Thorn,0,0,0,5,59,SDP,Sozialdemokratesch Partei,Social Democratic Party,3.3,7,446,655,101,1134
LUX,Luxembourg,1979-06-10,1979-07-16,Werner IV,0,1,1,24,59,CSV,Chrëschtlech Sozial Vollekspartei,Christian Social People's Party,6.4474,7,606,27,655,1234
LUX,Luxembourg,1979-06-10,1979-07-16,Werner IV,0,1,0,15,59,DP,Demokratesch Partei,Democratic Party,6.5789,7,606,27,655,967
LUX,Luxembourg,1979-06-10,1979-07-16,Werner IV,0,0,0,2,59,KPL,Kommunistesch Partei Lëtzebuerg,Communist Party of Luxembourg,1.3,7,606,27,655,151
LUX,Luxembourg,1979-06-10,1979-07-16,Werner IV,0,0,0,14,59,LSAP,Lëtzebuerger Sozialistesch Aarbechterpartei,Luxembourg Socialist Workers' Party,3.2895,7,606,27,655,701
LUX,Luxembourg,1979-06-10,1979-07-16,Werner IV,0,0,0,2,59,SDP,Sozialdemokratesch Partei,Social Democratic Party,3.3,7,606,27,655,1134
LUX,Luxembourg,1979-06-10,1979-07-16,Werner IV,0,0,0,1,59,SI,Jean Gremling List – Socialistes Indépendants,Jean Gremling List -- Independent Socialists,3.3,7,606,27,655,1339
LUX,Luxembourg,1979-06-10,1979-07-16,Werner IV,0,0,0,1,59,Z-EF,Zwangsrekrutéierten,Coerced Conscripts,,7,606,27,655,202
LUX,Luxembourg,1984-06-17,1984-07-20,Santer I,0,1,1,25,64,CSV,Chrëschtlech Sozial Vollekspartei,Christian Social People's Party,6.4474,7,183,175,27,1234
LUX,Luxembourg,1984-06-17,1984-07-20,Santer I,0,0,0,14,64,DP,Demokratesch Partei,Democratic Party,6.5789,7,183,175,27,967
LUX,Luxembourg,1984-06-17,1984-07-20,Santer I,0,0,0,2,64,Greng,Déi Gréng,The Greens,2.5,7,183,175,27,310
LUX,Luxembourg,1984-06-17,1984-07-20,Santer I,0,0,0,2,64,KPL,Kommunistesch Partei Lëtzebuerg,Communist Party of Luxembourg,1.3,7,183,175,27,151
LUX,Luxembourg,1984-06-17,1984-07-20,Santer I,0,1,0,21,64,LSAP,Lëtzebuerger Sozialistesch Aarbechterpartei,Luxembourg Socialist Workers' Party,3.2895,7,183,175,27,701
LUX,Luxembourg,1989-06-18,1989-07-14,Santer II,0,0,0,4,60,AR|ADR,Aktiounskomitee Rente | Alternativ Demokratesch Reformpartei,Action Committee Pensions | Alternative Democratic Reform Party,8.8158,7,526,418,175,1582
LUX,Luxembourg,1989-06-18,1989-07-14,Santer II,0,1,1,22,60,CSV,Chrëschtlech Sozial Vollekspartei,Christian Social People's Party,6.4474,7,526,418,175,1234
LUX,Luxembourg,1989-06-18,1989-07-14,Santer II,0,0,0,11,60,DP,Demokratesch Partei,Democratic Party,6.5789,7,526,418,175,967
LUX,Luxembourg,1989-06-18,1989-07-14,Santer II,0,0,0,2,60,GLEI,Greng Lëscht Ekologesch Initiativ,Green Left Ecological Initiative,2.5,7,526,418,175,1158
LUX,Luxembourg,1989-06-18,1989-07-14,Santer II,0,0,0,2,60,Greng,Déi Gréng,The Greens,2.5,7,526,418,175,310
LUX,Luxembourg,1989-06-18,1989-07-14,Santer II,0,0,0,1,60,KPL,Kommunistesch Partei Lëtzebuerg,Communist Party of Luxembourg,1.3,7,526,418,175,151
LUX,Luxembourg,1989-06-18,1989-07-14,Santer II,0,1,0,18,60,LSAP,Lëtzebuerger Sozialistesch Aarbechterpartei,Luxembourg Socialist Workers' Party,3.2895,7,526,418,175,701
LUX,Luxembourg,1994-06-12,1994-07-13,Santer III,0,0,0,5,60,AR|ADR,Aktiounskomitee Rente | Alternativ Demokratesch Reformpartei,Action Committee Pensions | Alternative Democratic Reform Party,8.8158,7,306,222,418,1582
LUX,Luxembourg,1994-06-12,1994-07-13,Santer III,0,1,1,21,60,CSV,Chrëschtlech Sozial Vollekspartei,Christian Social People's Party,6.4474,7,306,222,418,1234
LUX,Luxembourg,1994-06-12,1994-07-13,Santer III,0,0,0,12,60,DP,Demokratesch Partei,Democratic Party,6.5789,7,306,222,418,967
LUX,Luxembourg,1994-06-12,1994-07-13,Santer III,0,0,0,5,60,Greng,Déi Gréng,The Greens,2.5,7,306,222,418,310
LUX,Luxembourg,1994-06-12,1994-07-13,Santer III,0,1,0,17,60,LSAP,Lëtzebuerger Sozialistesch Aarbechterpartei,Luxembourg Socialist Workers' Party,3.2895,7,306,222,418,701
LUX,Luxembourg,1994-06-12,1995-01-20,Juncker I,0,0,0,5,60,AR|ADR,Aktiounskomitee Rente | Alternativ Demokratesch Reformpartei,Action Committee Pensions | Alternative Democratic Reform Party,8.8158,7,306,621,222,1582
LUX,Luxembourg,1994-06-12,1995-01-20,Juncker I,0,1,1,21,60,CSV,Chrëschtlech Sozial Vollekspartei,Christian Social People's Party,6.4474,7,306,621,222,1234
LUX,Luxembourg,1994-06-12,1995-01-20,Juncker I,0,0,0,12,60,DP,Demokratesch Partei,Democratic Party,6.5789,7,306,621,222,967
LUX,Luxembourg,1994-06-12,1995-01-20,Juncker I,0,0,0,5,60,Greng,Déi Gréng,The Greens,2.5,7,306,621,222,310
LUX,Luxembourg,1994-06-12,1995-01-20,Juncker I,0,1,0,17,60,LSAP,Lëtzebuerger Sozialistesch Aarbechterpartei,Luxembourg Socialist Workers' Party,3.2895,7,306,621,222,701
LUX,Luxembourg,1999-06-13,1999-08-07,Juncker II,0,0,0,7,60,AR|ADR,Aktiounskomitee Rente | Alternativ Demokratesch Reformpartei,Action Committee Pensions | Alternative Democratic Reform Party,8.8158,7,299,196,621,1582
LUX,Luxembourg,1999-06-13,1999-08-07,Juncker II,0,1,1,19,60,CSV,Chrëschtlech Sozial Vollekspartei,Christian Social People's Party,6.4474,7,299,196,621,1234
LUX,Luxembourg,1999-06-13,1999-08-07,Juncker II,0,0,0,1,60,DL,Déi Lénk,The Left,0.5263,7,299,196,621,457
LUX,Luxembourg,1999-06-13,1999-08-07,Juncker II,0,1,0,15,60,DP,Demokratesch Partei,Democratic Party,6.5789,7,299,196,621,967
LUX,Luxembourg,1999-06-13,1999-08-07,Juncker II,0,0,0,5,60,Greng,Déi Gréng,The Greens,2.5,7,299,196,621,310
